,time,transfer_history.first_attached_node,transfer_history.last_chunk_id,transfer_history.last_completion_date_string,transfer_history.last_creation_date_string,transfer_history.last_data_type,transfer_history.last_data_type_1,transfer_history.last_direction,transfer_history.last_qbox,transfer_history.last_qguid,transfer_history.last_remote_location_name,transfer_history.last_session,transfer_history.last_state,transfer_history.last_task,transfer_history.last_transfer_direction,transfer_history.last_transfer_type,transfer_history.last_transfer_type_1,transfer_history.mean_actually_transferred_size,transfer_history.mean_cached_data_size,transfer_history.mean_time_transfer_sec,transfer_history.mean_transfer_size
6315,2019-03-14T05:39:50.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 05:39:42,14/03/2019\ 05:39:37,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-a18f-6c50-a25c-1e64ae5899b5,88465996368fe23927130b4e99d0e6522700c53785bb12f7fd4c5884aba3bee0,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0639-918d-2f08c1937937,Down,S3,S3,0.0,37080899.6,3.8,34833964.8
6322,2019-03-14T05:41:00.000Z,QBOX-9000-0000-0000-000000000005,0.0,14/03/2019\ 05:41:00,14/03/2019\ 05:40:58,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-575f-c4ba-f5ef-4ad2054e1882,8830e7f62245b81113322d59aa08088f5aa801331dff7e145ed4c2ead1c0a060,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0639-918d-2f08c1937937,Up,S3,S3,1656832.0,0.0,2.0,262144.0
6324,2019-03-14T05:41:20.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 05:41:20,14/03/2019\ 05:41:14,UserData,UserData,Down,QBOX-4000-0000-1000-000000000005,SCDL-e77d-3849-8bbd-5d6ea512b360,5ccbb2182ba05c1f5df4bf9e6fcac5ef8c236293a566f483717a4b0b7b959588,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0641-34a1-11ad7300b5af,Down,QDisk,S3,0.0,307906328.3333333,2.888888888888889,301935803.3333333
6332,2019-03-14T05:42:40.000Z,QBOX-9000-0000-0000-000000000005,115.0,14/03/2019\ 05:42:37,14/03/2019\ 05:42:34,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-1d33-cf1f-eadc-f7c5ddfbb512,ac0861baad7ade5ef1fb58398afd6168db098ac108eb34bb778265c857a614af,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0641-34a1-11ad7300b5af,Up,S3,S3,947612.0,0.0,3.0,290699.0
6333,2019-03-14T05:42:50.000Z,QBOX-9000-0000-0000-000000000005,116.0,14/03/2019\ 05:42:46,14/03/2019\ 05:42:45,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-c96b-078a-d20d-d1e3de001404,ac0861baad7ade5ef1fb58398afd6168db098ac108eb34bb778265c857a614af,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0641-34a1-11ad7300b5af,Up,S3,S3,947909.0,0.0,1.0,290887.0
6521,2019-03-14T06:14:10.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 06:14:09,14/03/2019\ 06:11:52,,,,QBOX-4000-0000-1000-000000000001,SCDL-4ba0-c6ec-0d20-04a9a911e2a8,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0711-c61c-7f875a6043fc,Down,Docker,,38280261.5,1493585612.0,137.0,744819214.0
6713,2019-03-14T06:46:10.000Z,QBOX-7000-0000-0000-000000000001,,14/03/2019\ 06:46:17,14/03/2019\ 06:46:09,,,,QBOX-7000-0000-0000-000000000001,SCDL-bc85-4e4f-df6a-f0064761f8e9,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,49403863.66666666,6.0,47826896.0
6824,2019-03-14T07:04:40.000Z,QBOX-7000-0000-0000-000000000001,,14/03/2019\ 07:04:47,14/03/2019\ 07:04:39,,,,QBOX-7000-0000-0000-000000000001,SCDL-58e8-ca2a-3995-0c4866881d9d,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,49403863.66666666,6.0,47826896.0
6885,2019-03-14T07:14:50.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 07:12:59,14/03/2019\ 07:11:54,,,,QBOX-4000-0000-1000-000000000001,SCDL-7906-c3e1-0e0f-97f3da42f061,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0811-ce09-ed84ab74fbe2,Down,Docker,,40284857.5,1495529714.5,120.0,744811046.0
6939,2019-03-14T07:23:50.000Z,QBOX-7000-0000-0000-000000000001,,14/03/2019\ 07:23:50,14/03/2019\ 07:23:42,,,,QBOX-7000-0000-0000-000000000001,SCDL-d82c-dd14-3c59-e44a386330f9,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,7.0,44627521.0
7055,2019-03-14T07:43:10.000Z,QBOX-7000-0000-0000-000000000001,,14/03/2019\ 07:43:12,14/03/2019\ 07:43:07,,,,QBOX-7000-0000-0000-000000000001,SCDL-902c-03b3-39cd-9e80e7eb778f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,5.0,44627521.0
7170,2019-03-14T08:02:20.000Z,QBOX-7000-0000-0000-000000000001,,14/03/2019\ 08:02:24,14/03/2019\ 08:02:18,,,,QBOX-7000-0000-0000-000000000001,SCDL-609e-6deb-bf5f-9a143360b949,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,49403863.66666666,4.0,47826896.0
7244,2019-03-14T08:14:40.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 08:12:55,14/03/2019\ 08:11:58,,,,QBOX-4000-0000-1000-000000000001,SCDL-559d-3ddf-7f00-a29aa31b5fd8,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0911-dc41-38a91cbdca3e,Down,Docker,,42393469.0,1497462520.0,110.0,744881200.5
7286,2019-03-14T08:21:40.000Z,QBOX-7000-0000-0000-000000000001,,14/03/2019\ 08:21:40,14/03/2019\ 08:21:34,,,,QBOX-7000-0000-0000-000000000001,SCDL-e2e6-107e-2551-a8654ab9a142,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,49403863.66666666,4.0,47826896.0
7518,2019-03-14T09:00:20.000Z,QBOX-6000-0000-0000-000000000004,,14/03/2019\ 09:00:25,14/03/2019\ 09:00:21,,,,QBOX-6000-0000-0000-000000000004,SCDL-4f4b-5a65-09f5-ffc2314af0be,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,5.5,46227208.5
7607,2019-03-14T09:15:10.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 09:13:18,14/03/2019\ 09:12:08,,,,QBOX-4000-0000-1000-000000000001,SCDL-c035-2079-b84e-7983657f7e70,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1012-1ea9-7c98c4fb1014,Down,Docker,,44450997.0,1499418709.5,126.5,744915787.0
7660,2019-03-14T09:24:00.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 09:24:02,14/03/2019\ 09:23:59,,,,QBOX-4000-0000-1000-000000000001,SCDL-79c3-2b47-f7ff-0be8754a9aec,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1023-e0a0-66288506828a,Down,Docker,,0.0,162888367.0,3.0,162888367.0
7783,2019-03-14T09:44:30.000Z,QBOX-6000-0000-0000-000000000005,,14/03/2019\ 09:44:31,14/03/2019\ 09:44:28,,,,QBOX-6000-0000-0000-000000000005,SCDL-a68d-3806-2660-f39842a2f8d6,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,4.5,46227208.5
7965,2019-03-14T10:14:50.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 10:14:44,14/03/2019\ 10:12:05,,,,QBOX-4000-0000-1000-000000000001,SCDL-ac79-a311-acac-039fe5969813,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1112-092b-b26cbdcc4dbe,Down,QDisk,,30994904.33333333,1489883827.6666667,92.33333333333331,985605061.0
8099,2019-03-14T10:37:10.000Z,QBOX-6000-0000-0000-000000000004,,14/03/2019\ 10:37:14,14/03/2019\ 10:37:08,,,,QBOX-6000-0000-0000-000000000004,SCDL-deff-c268-72c7-9b0439b679b9,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,6.0,46227208.5
8166,2019-03-14T10:48:20.000Z,QBOX-6000-0000-0000-000000000005,,14/03/2019\ 10:48:21,14/03/2019\ 10:48:17,,,,QBOX-6000-0000-0000-000000000005,SCDL-fc15-93e4-ecde-6775a0d37cfe,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,5.5,46227208.5
8327,2019-03-14T11:15:10.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 11:13:11,14/03/2019\ 11:12:02,,,,QBOX-4000-0000-1000-000000000001,SCDL-cc85-d708-ffd4-64b89e118043,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1212-015a-5e46365fe743,Down,Docker,,48522171.0,1503349642.0,126.5,744950557.5
8623,2019-03-14T12:04:30.000Z,QBOX-6000-0000-0000-000000000004,,14/03/2019\ 12:04:37,14/03/2019\ 12:04:32,,,,QBOX-6000-0000-0000-000000000004,SCDL-74bc-3eac-8d02-3c22670aeaf0,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,5.0,44627521.0
8683,2019-03-14T12:14:30.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 12:14:30,14/03/2019\ 12:11:54,,,,QBOX-4000-0000-1000-000000000001,SCDL-c22f-e442-3ca0-c68c5698a27c,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1311-d03a-50c13bd543f9,Down,QDisk,,33712621.333333336,1492518676.6666667,89.33333333333331,985629655.6666666
8772,2019-03-14T12:29:20.000Z,QBOX-2000-0000-0000-000000000004,,14/03/2019\ 12:29:05,14/03/2019\ 12:29:04,,,,QBOX-4000-0000-1000-000000000001,SCDL-2260-accf-4373-617a8ccc8219,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1329-0b1b-26f7c13d98bf,Down,Docker,,0.0,9114640236.75,6.25,63826744.5
8812,2019-03-14T12:36:00.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 12:35:55,14/03/2019\ 12:35:44,,,,QBOX-4000-0000-1000-000000000001,SCDL-6dee-9328-4df8-3ce037210c51,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1335-a933-ff287984df35,Down,QDisk,,96638301.66666669,857248883.3333334,5.0,857773171.3333334
8963,2019-03-14T13:01:10.000Z,QBOX-6000-0000-0000-000000000005,,14/03/2019\ 13:01:04,14/03/2019\ 13:01:01,,,,QBOX-6000-0000-0000-000000000005,SCDL-58a6-3960-6ec2-37abdac025ff,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,4.5,46227208.5
9007,2019-03-14T13:08:30.000Z,QBOX-6000-0000-0000-000000000005,,14/03/2019\ 13:08:30,14/03/2019\ 13:08:24,,,,QBOX-6000-0000-0000-000000000005,SCDL-90a9-c3eb-12b6-a32d575d59b8,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,5.0,44627521.0
9046,2019-03-14T13:15:00.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 13:14:55,14/03/2019\ 13:11:58,,,,QBOX-4000-0000-1000-000000000001,SCDL-d792-32e3-f433-10b786811cac,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1411-dc8c-c8ff7b32e5fa,Down,QDisk,,35037597.333333336,1493820918.0,98.33333333333331,985614287.3333334
9069,2019-03-14T13:18:50.000Z,QBOX-5000-0000-0000-000000000005,,14/03/2019\ 13:18:45,14/03/2019\ 13:17:47,,,,QBOX-5000-0000-0000-000000000005,SCDL-f284-de48-2cb4-b61ef3bbd3aa,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0311-1115-7ba8-6c03b84ce456,Down,QDisk,,0.0,18151514435.5,31.75,18150323404.75
9276,2019-03-14T13:53:20.000Z,QBOX-6000-0000-0000-000000000004,,14/03/2019\ 13:53:22,14/03/2019\ 13:53:18,,,,QBOX-6000-0000-0000-000000000004,SCDL-bbad-c7ef-a0af-23b45bceaced,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,5.5,46227208.5
9402,2019-03-14T14:14:20.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 14:12:46,14/03/2019\ 14:11:54,,,,QBOX-4000-0000-1000-000000000001,SCDL-1b2a-4303-95f6-04fc4954e142,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1511-cd48-e9b2bdf7c930,Down,Docker,,405284.5,1559412153.5,98.0,733601363.5
9422,2019-03-14T14:17:40.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 14:17:37,14/03/2019\ 14:17:34,,,,QBOX-4000-0000-1000-000000000001,SCDL-3163-cc9b-b763-3f274139e7cb,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1517-8206-e36ebd951aae,Down,Docker,,0.0,162888367.0,3.0,162888367.0
9587,2019-03-14T14:45:10.000Z,QBOX-8000-0000-0000-000000000003,,14/03/2019\ 14:44:53,14/03/2019\ 14:44:49,,,,QBOX-8000-0000-0000-000000000003,SCDL-8f5f-4e18-b842-3bb1e928a755,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1544-b4df-4afc286ccb33,Down,Docker,,0.0,12135844892.0,9.666666666666666,68093569.0
9588,2019-03-14T14:45:20.000Z,QBOX-8000-0000-0000-000000000003,,14/03/2019\ 14:45:21,14/03/2019\ 14:45:18,,,,QBOX-6000-0000-0000-000000000004,SCDL-4336-c0ea-4a67-6561d93d4328,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1545-3a85-75f8961f7611,Down,Docker,,2214.6666666666665,9733464643.666666,4.733333333333333,78952621.06666666
9636,2019-03-14T14:53:20.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 14:53:14,14/03/2019\ 14:53:11,,,,QBOX-4000-0000-1000-000000000001,SCDL-f7d5-4de4-90bb-40b6e3827497,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1553-23f6-4d49db348745,Down,Docker,,0.0,162888367.0,3.0,162888367.0
9754,2019-03-14T15:13:00.000Z,QBOX-4000-0000-1000-000000000002,,14/03/2019\ 15:12:59,14/03/2019\ 15:12:57,,,,QBOX-4000-0000-1000-000000000002,SCDL-3b82-bf2a-3163-84e38f1518be,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1545-0c9c-2961ad81e93e,Down,Docker,,0.0,18180687813.5,3.5,81426280.5
9764,2019-03-14T15:14:40.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 15:12:50,14/03/2019\ 15:11:51,,,,QBOX-4000-0000-1000-000000000001,SCDL-99af-1338-3764-a03f84835ec2,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1611-c0d8-5e08d10b541b,Down,Docker,,56573995.0,1511165431.5,114.0,744938862.5
9765,2019-03-14T15:14:50.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 15:14:43,14/03/2019\ 15:14:37,,,,QBOX-4000-0000-1000-000000000001,SCDL-a95e-1ace-eba5-09ec44e59d66,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1614-8761-79626701d9f9,Down,Docker,,0.0,162888367.0,6.0,162888367.0
9985,2019-03-14T15:51:30.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 15:51:24,14/03/2019\ 15:51:21,,,,QBOX-4000-0000-1000-000000000001,SCDL-c7f7-983f-fa5a-38f8f8d611c3,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1651-4e89-3fe84ed617fa,Down,Docker,,0.0,162888367.0,3.0,162888367.0
10122,2019-03-14T16:14:20.000Z,QBOX-4000-0000-1000-000000000005,,14/03/2019\ 16:14:24,14/03/2019\ 16:14:18,,,,QBOX-4000-0000-1000-000000000005,SCDL-e05e-078c-b4a5-6e9814e98625,,00000000-0000-0000-0000-000000000000,Completed,QSES-0308-1711-3969-2c320a984fef,Down,QDisk,,0.0,1467547580.6666667,5.0,1463923970.6666667
10125,2019-03-14T16:14:50.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 16:14:46,14/03/2019\ 16:11:49,,,,QBOX-4000-0000-1000-000000000001,SCDL-e692-dc42-cce9-6f4ade2587b6,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1711-be3a-c7eeafdfaf18,Down,QDisk,,78141470.0,1528509863.0,138.66666666666666,504288845.6666667
10157,2019-03-14T16:20:10.000Z,QBOX-6000-0000-0000-000000000005,,14/03/2019\ 16:20:07,14/03/2019\ 16:20:04,,,,QBOX-6000-0000-0000-000000000005,SCDL-fd84-56a1-a21e-9844a586e483,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,4.5,46227208.5
10342,2019-03-14T16:51:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 16:50:56,14/03/2019\ 16:50:52,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-f870-b604-59a4-95d06791a026,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1750-caa5-34e935351e8d,Down,Docker,Docker,0.0,36532571.0,5.5,33814863.5
10349,2019-03-14T16:52:10.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 16:52:11,14/03/2019\ 16:52:07,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-73a9-1d37-b0be-46c8f171208a,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1752-1d88-d0fa2e6ce708,Down,Docker,Docker,0.0,36532571.0,5.5,33814863.5
10358,2019-03-14T16:53:40.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 16:53:42,14/03/2019\ 16:53:37,UserData,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-9b7a-3f1e-d2f3-1359ff34bb27,f6bf17438fb7eaf6314445e0345abde4fb53c7169281f10a1dfc0814df1f19e9,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1753-9171-c127f0623571,Down,S3,Docker,0.0,26383437.5,4.25,25024472.5
10364,2019-03-14T16:54:40.000Z,QBOX-9000-0000-0000-000000000005,0.0,14/03/2019\ 16:54:42,14/03/2019\ 16:54:40,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-847a-f62d-9fc6-65f95a4e73e1,62bdd56387326f1e9a06abf986294635c8adba6ea729d662bb5fc14a4af3062f,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1753-9171-c127f0623571,Up,S3,S3,445.0,0.0,2.0,445.0
10366,2019-03-14T16:55:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 16:55:01,14/03/2019\ 16:54:56,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-12c1-59ee-47f2-5ad2798d3f19,5fac47d1c6dd017255137fd5b5d1851d9cf95e2fb3335183b333b1f1e78b0dae,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1754-d9f3-5b02d9f010b8,Down,S3,S3,0.0,41585675.66666666,4.0,37962065.66666666
10367,2019-03-14T16:55:10.000Z,QBOX-4000-0000-1000-000000000005,,14/03/2019\ 16:55:07,14/03/2019\ 16:55:05,,,,QBOX-4000-0000-1000-000000000005,SCDL-a47d-626f-7d99-7ee947f814da,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1755-1072-331316805413,Down,Docker,,0.0,46111987.33333334,4.0,43092312.333333336
10377,2019-03-14T16:56:50.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 16:56:46,14/03/2019\ 16:56:43,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-2e87-d998-2522-c0d708c4865e,035433e75ef36d452398c82659cdaaef504a3ec7eef7854e7c03942d5371c50c,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1756-a6d9-52fef5225ef8,Down,Docker,Docker,0.0,36129169.0,4.5,33411461.5
10383,2019-03-14T16:57:50.000Z,QBOX-9000-0000-0000-000000000005,0.0,14/03/2019\ 16:57:50,14/03/2019\ 16:57:47,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-f19c-d691-b1c0-369749ac0504,6de849fd71fda6b80fdc4440c5a94353e081d688fc5d53acf72aca316c94d013,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1756-a6d9-52fef5225ef8,Up,S3,S3,17.0,0.0,3.0,17.0
10385,2019-03-14T16:58:10.000Z,QBOX-4000-0000-1000-000000000005,-1.0,14/03/2019\ 16:58:08,14/03/2019\ 16:58:03,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-6475-e3f1-90a0-caba673ea93d,5ccbb2182ba05c1f5df4bf9e6fcac5ef8c236293a566f483717a4b0b7b959588,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1758-0a50-30f47e879c84,Down,S3,Docker,0.0,534249751.4,2.6,529419820.4
10388,2019-03-14T16:58:40.000Z,QBOX-bbbb-0000-0000-000000000001,,14/03/2019\ 16:58:42,14/03/2019\ 16:58:38,,,,QBOX-bbbb-0000-0000-000000000001,SCDL-338c-9ff9-2538-73b8bc1390b4,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,450266.5,48142393.5,5.5,46227208.5
10394,2019-03-14T16:59:40.000Z,QBOX-9000-0000-0000-000000000005,119.0,14/03/2019\ 16:59:41,14/03/2019\ 16:59:39,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-65f3-f0cb-2575-8e0bc038bff1,ac0861baad7ade5ef1fb58398afd6168db098ac108eb34bb778265c857a614af,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1758-0a50-30f47e879c84,Up,S3,S3,947901.0,0.0,2.0,290979.0
10397,2019-03-14T17:00:10.000Z,QBOX-4000-0000-1000-000000000005,,14/03/2019\ 17:00:12,14/03/2019\ 17:00:05,,,,QBOX-4000-0000-1000-000000000005,SCDL-ea38-8188-bbed-01d2d55e9ea2,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1758-0a50-30f47e879c84,Down,QDisk,,0.0,665472909.25,2.5,664114055.5
10400,2019-03-14T17:00:40.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 17:00:39,14/03/2019\ 17:00:35,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-f2ca-1eac-f915-02f98512ecb5,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QSES-0314-1800-88f9-1b9f6f4fd100,Down,Docker,Docker,0.0,36532571.0,4.0,33814863.5
10409,2019-03-14T17:02:10.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 17:02:13,14/03/2019\ 17:02:11,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-96bb-f5b1-49b9-190a9b5bbab6,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QSES-0314-1802-269e-9e5f69c4ba08,Down,Docker,Docker,0.0,36532571.0,3.5,33814863.5
10424,2019-03-14T17:04:40.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 17:04:38,14/03/2019\ 17:04:32,UserData,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-2404-d5fc-8dc4-ed859b2ff773,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1804-7c29-e79a532d4043,Down,S3,Docker,0.0,26383437.5,3.0,25024472.5
10430,2019-03-14T17:05:40.000Z,QBOX-9000-0000-0000-000000000005,0.0,14/03/2019\ 17:05:44,14/03/2019\ 17:05:43,UserSnapshotResult,UserSnapshotResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-fc30-b8b5-effe-31e576ab2b9c,0fe5dedbc507c6dc5feaff22a69e60705d31087e321f41d7addfe2c46d429ca0,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1804-7c29-e79a532d4043,Up,S3,S3,445.0,0.0,1.0,445.0
10434,2019-03-14T17:06:20.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 17:06:18,14/03/2019\ 17:06:11,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-c0c5-5520-bf21-99c4e8545174,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QSES-0314-1806-2d6c-117fc86a2668,Down,S3,S3,0.0,37887373.66666666,7.0,34263763.666666664
10441,2019-03-14T17:07:30.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 17:07:34,14/03/2019\ 17:06:15,UserData,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-a537-eecb-4f08-5b5a5e7ad4e7,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QSES-0314-1806-3cd5-fc110859b606,Down,S3,Docker,0.0,22324972.75,33.75,20965952.125
10442,2019-03-14T17:07:40.000Z,QBOX-9000-0000-0000-000000000005,0.0,14/03/2019\ 17:07:45,14/03/2019\ 17:07:42,UserResult,UserData,Down,QBOX-9000-0000-0000-000000000005,SCDL-7774-eff9-3fb6-b35f71508fdb,868d7478dee6b185d654900ed54336458c451c0dcf9370874770e1b6d2508aac,QSES-0314-1806-2d6c-117fc86a2668,Completed,QJOB-0314-1806-3117-bcd7f384764e,Up,S3,S3,148.33333333333334,296.6666666666667,2.333333333333333,148.33333333333334
10448,2019-03-14T17:08:40.000Z,QBOX-9000-0000-0000-000000000005,0.0,14/03/2019\ 17:08:40,14/03/2019\ 17:08:39,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-4bc4-4c28-4ac6-e9edf29b3bfc,0dd7ef36585633d533c0e6655eb7e6ff641e5589fced7841bbefb25f11d086a3,QSES-0314-1806-20f4-e709af278189,Completed,QJOB-0314-1806-223b-c00cefbcb8fb,Up,S3,S3,445.0,0.0,1.0,445.0
