,time,transfer_history.first_attached_node,transfer_history.last_chunk_id,transfer_history.last_completion_date_string,transfer_history.last_creation_date_string,transfer_history.last_data_type,transfer_history.last_data_type_1,transfer_history.last_direction,transfer_history.last_qbox,transfer_history.last_qguid,transfer_history.last_remote_location_name,transfer_history.last_session,transfer_history.last_state,transfer_history.last_task,transfer_history.last_transfer_direction,transfer_history.last_transfer_type,transfer_history.last_transfer_type_1,transfer_history.mean_actually_transferred_size,transfer_history.mean_cached_data_size,transfer_history.mean_time_transfer_sec,transfer_history.mean_transfer_size
5173,2019-03-17T02:18:00.000Z,QBOX-4000-0000-1000-000000000005,-1.0,17/03/2019\ 02:18:21,17/03/2019\ 02:18:15,Docker,Basesystem,Down,QBOX-4000-0000-1000-000000000003,SCDL-ad2c-54db-cf1d-318a515a90af,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0318-3a53-a23a61960138,Down,QDisk,S3,0.0,58181572.1875,2.75,57162431.875
5174,2019-03-17T02:19:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:19:35,17/03/2019\ 02:19:31,,,,QBOX-4000-0000-1000-000000000005,SCDL-7d79-4318-0180-816cc927c7c3,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0319-75fd-f8fcc6dd69a0,Down,Docker,,0.0,31661359.0,4.0,31661359.0
5176,2019-03-17T02:21:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:21:11,17/03/2019\ 02:21:10,,,,QBOX-4000-0000-1000-000000000005,SCDL-acb7-dcac-b9d9-0201e5092e23,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0321-243b-1e738ef7f4da,Down,QDisk,,0.0,441561003.0,1.0,435322923.0
5178,2019-03-17T02:23:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:23:06,17/03/2019\ 02:23:04,,,,QBOX-4000-0000-1000-000000000005,SCDL-bf2c-d58b-de08-4c8b27a3f7c2,,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0323-06d9-7476f73102a4,Down,Docker,,0.0,32468163.0,2.0,32468163.0
5179,2019-03-17T02:24:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:24:51,17/03/2019\ 02:24:49,,,,QBOX-4000-0000-1000-000000000005,SCDL-86b6-5eb5-807f-9ef40401a733,,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0324-bcb3-5dfed9857c43,Down,Docker,,0.0,32468163.0,2.0,32468163.0
5182,2019-03-17T02:27:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:27:25,17/03/2019\ 02:27:21,,,,QBOX-4000-0000-1000-000000000005,SCDL-22f8-9813-c9c0-3c7bfeb690a8,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0327-4d78-fa5e2e1f2fb0,Down,QDisk,,0.0,10823017.666666666,2.0,10822721.0
5184,2019-03-17T02:29:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:29:22,17/03/2019\ 02:29:21,,,,QBOX-4000-0000-1000-000000000005,SCDL-b2cd-8ce8-3905-2d5a14790390,,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0329-48f8-0f87f109725c,Down,Docker,,0.0,32468163.0,1.0,32468163.0
5185,2019-03-17T02:30:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:30:53,17/03/2019\ 02:30:51,,,,QBOX-4000-0000-1000-000000000005,SCDL-25f7-e1b2-0bf2-e4904949eddb,,QSES-0317-0329-48f8-0f87f109725c,Completed,QJOB-0317-0329-4d18-ade2508a5c07,Down,QDisk,,0.0,12175839.25,14.125,12175561.125
5186,2019-03-17T02:31:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:31:53,17/03/2019\ 02:31:51,,,,QBOX-4000-0000-1000-000000000005,SCDL-ad76-5bb7-862d-af96a930d051,,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0331-bf37-322705fff72b,Down,Docker,,0.0,16234304.0,2.5,16234081.5
5188,2019-03-17T02:33:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:33:53,17/03/2019\ 02:33:49,,,,QBOX-4000-0000-1000-000000000005,SCDL-fd9c-0c28-bfa6-5287d5f315b5,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0333-b9c7-0764e2cfe367,Down,Docker,,0.0,32468163.0,3.0,32468163.0
5190,2019-03-17T02:35:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:35:33,17/03/2019\ 02:35:28,,,,QBOX-4000-0000-1000-000000000005,SCDL-c2e2-a00a-0eb5-67f379a74cb9,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0335-6798-fc6a53d5d7cf,Down,Docker,,0.0,32468163.0,5.0,32468163.0
5192,2019-03-17T02:37:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:37:03,17/03/2019\ 02:36:59,,,,QBOX-4000-0000-1000-000000000005,SCDL-8a7d-9dcc-33db-e66622a19c89,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0336-e5ce-f445830335ad,Down,Docker,,0.0,32468163.0,4.0,32468163.0
5193,2019-03-17T02:38:00.000Z,QBOX-2000-0000-0000-000000000004,,17/03/2019\ 02:38:43,17/03/2019\ 02:38:38,,,,QBOX-2000-0000-0000-000000000004,SCDL-ea11-5be0-8ca9-1b303d370164,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0338-89d5-e7716e735c62,Down,QDisk,,0.0,1101837142.75,3.5,1099119324.0
5197,2019-03-17T02:42:00.000Z,QBOX-2000-0000-0000-000000000004,,17/03/2019\ 02:42:11,17/03/2019\ 02:42:10,,,,QBOX-2000-0000-0000-000000000004,SCDL-222c-df32-2c26-2f828a2788c7,,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0342-2273-9a9a6b6456d1,Down,Docker,,0.0,2183366827.5,2.5,2180649120.0
5201,2019-03-17T02:46:00.000Z,QBOX-2000-0000-0000-000000000004,,17/03/2019\ 02:46:48,17/03/2019\ 02:46:44,,,,QBOX-2000-0000-0000-000000000004,SCDL-1501-97eb-4a8c-cd7e1ad9922c,,QSES-0317-0342-2273-9a9a6b6456d1,Completed,QJOB-0317-0342-9ed7-1e940c054c4a,Down,QDisk,,17.857142857142858,1586.7857142857142,6.0,17.857142857142858
5202,2019-03-17T02:47:00.000Z,QBOX-2000-0000-0000-000000000004,,17/03/2019\ 02:47:30,17/03/2019\ 02:47:27,,,,QBOX-4000-0000-1000-000000000005,SCDL-3ced-73f3-4975-5af840129a30,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0347-6270-39e5a109ba09,Down,Docker,,0.0,4060412.5625,8.5625,4058520.375
5204,2019-03-17T02:49:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:49:03,17/03/2019\ 02:49:00,,,,QBOX-4000-0000-1000-000000000005,SCDL-7a18-3377-f1fc-ffac24368ecf,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0348-e5da-770716db85da,Down,Docker,,0.0,32468163.0,3.0,32468163.0
5205,2019-03-17T02:50:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:50:37,17/03/2019\ 02:50:34,,,,QBOX-4000-0000-1000-000000000005,SCDL-5e42-3026-cbfd-0b7fa7b65c60,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0350-851f-75526542d1bd,Down,QDisk,,0.0,21645590.33333333,3.0,21645442.0
5207,2019-03-17T02:52:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:52:10,17/03/2019\ 02:52:08,,,,QBOX-4000-0000-1000-000000000005,SCDL-bc23-38b9-7047-8f1a06d6cf74,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0352-1796-16b4b3359e98,Down,Docker,,0.0,69633274.3,3.4,69633274.3
5208,2019-03-17T02:53:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:53:40,17/03/2019\ 02:53:37,,,,QBOX-4000-0000-1000-000000000005,SCDL-7bed-3c0e-493d-b549eb5b7455,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0353-8b8e-0a3743f964ac,Down,QDisk,,0.0,34736846.666666664,3.0,34615565.333333336
5210,2019-03-17T02:55:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:55:11,17/03/2019\ 02:55:08,,,,QBOX-4000-0000-1000-000000000005,SCDL-130f-9602-768c-a65b81c60091,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0355-1d9b-10f3148e7513,Down,QDisk,,0.0,441561003.0,3.0,435322923.0
5230,2019-03-17T03:15:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 03:13:00,17/03/2019\ 03:11:45,,,,QBOX-4000-0000-1000-000000000005,SCDL-9312-501c-0d8c-54faa8247de0,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0411-a8bb-7b8955c5881b,Down,Docker,,32692975.5,1776476954.5,142.0,745173807.5
5290,2019-03-17T04:15:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 04:15:03,17/03/2019\ 04:11:54,,,,QBOX-4000-0000-1000-000000000005,SCDL-9d9f-b13b-51f5-a483edc22df5,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0511-cc3d-407cf01e3ee2,Down,QDisk,,47165463.33333334,1882168716.3333333,148.33333333333334,505301925.6666667
5350,2019-03-17T05:15:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 05:13:06,17/03/2019\ 05:11:45,,,,QBOX-4000-0000-1000-000000000005,SCDL-75ce-352d-8496-e624232fdb22,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0611-a9ee-a3e7eb987fb6,Down,Docker,,36881696.0,1780766325.0,152.0,745300699.5
5410,2019-03-17T06:15:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 06:15:26,17/03/2019\ 06:11:53,,,,QBOX-4000-0000-1000-000000000005,SCDL-17f8-dcee-279c-d813b5312198,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0711-ccd2-0ea6651c5d43,Down,QDisk,,51989472.66666666,1888483345.0,167.33333333333334,504857475.0
5422,2019-03-17T06:27:00.000Z,QBOX-6000-0000-0000-000000000004,,17/03/2019\ 06:27:32,17/03/2019\ 06:27:24,,,,QBOX-6000-0000-0000-000000000004,SCDL-57e8-e7bc-0035-b7ea3dceedda,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,49403863.66666666,6.333333333333332,47826896.0
5428,2019-03-17T06:33:00.000Z,QBOX-6000-0000-0000-000000000004,,17/03/2019\ 06:33:09,17/03/2019\ 06:33:06,,,,QBOX-6000-0000-0000-000000000004,SCDL-8d13-901f-3d02-911b552b1e6a,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,4.5,46227208.5
5466,2019-03-17T07:11:00.000Z,QBOX-8000-0000-0000-000000000003,,17/03/2019\ 07:10:08,17/03/2019\ 07:10:01,,,,QBOX-8000-0000-0000-000000000003,SCDL-792d-f450-bd5e-e3dd9d69cfa4,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1502-bf5d-fb14709371e6,Down,QDisk,,0.0,14528225527.0,33.2,14526044717.0
5470,2019-03-17T07:15:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 07:12:55,17/03/2019\ 07:11:44,,,,QBOX-4000-0000-1000-000000000005,SCDL-8eb9-44d8-c03b-970323077661,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0811-a7b6-9ea99d1bd59a,Down,Docker,,41028041.5,1785219399.5,139.5,745392690.5
5530,2019-03-17T08:15:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 08:13:06,17/03/2019\ 08:11:43,,,,QBOX-4000-0000-1000-000000000005,SCDL-0ff0-696c-e6ed-a33bc49bf9fd,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0911-a897-389821800769,Down,Docker,,43043975.0,1787168418.0,158.5,745386082.5
5590,2019-03-17T09:15:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 09:15:44,17/03/2019\ 09:11:48,,,,QBOX-4000-0000-1000-000000000005,SCDL-854e-3523-4030-1e8a06e2432e,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-1011-b7b1-8c57c6578a5b,Down,QDisk,,60225754.66666666,1896488699.0,185.33333333333331,504991253.6666667
5650,2019-03-17T10:15:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 10:15:24,17/03/2019\ 10:11:51,,,,QBOX-4000-0000-1000-000000000005,SCDL-cdeb-f9e5-8c9f-80ba7ef161df,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-1111-bda2-b550c6dbe526,Down,QDisk,,31463372.33333333,1683069326.6666667,123.66666666666669,985970077.6666666
5710,2019-03-17T11:15:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 11:15:34,17/03/2019\ 11:11:45,,,,QBOX-4000-0000-1000-000000000005,SCDL-1380-2ab4-1259-54d9cad8d731,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-1211-aa44-ffa409754bc3,Down,QDisk,,33989360.666666664,1684408301.0,131.66666666666666,986908326.6666666
5770,2019-03-17T12:15:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 12:15:47,17/03/2019\ 12:11:54,,,,QBOX-4000-0000-1000-000000000005,SCDL-7b44-bc30-07cd-18820e58f7f9,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-1311-d0b9-c727448c0d20,Down,QDisk,,69402632.66666667,1904994633.0,158.33333333333334,505871936.3333333
5830,2019-03-17T13:15:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 13:13:06,17/03/2019\ 13:11:48,,,,QBOX-4000-0000-1000-000000000005,SCDL-bb75-3750-11c4-a76a7ae6866f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-1411-b9ab-c26523defd0a,Down,Docker,,53088032.0,1797749682.5,151.0,745353225.0
5890,2019-03-17T14:15:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 14:15:48,17/03/2019\ 14:11:45,,,,QBOX-4000-0000-1000-000000000005,SCDL-83f3-37ed-fb53-4acaca981c28,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-1511-a877-a7f3a69548dd,Down,QDisk,,73376832.66666667,1910719279.0,191.66666666666663,504742812.3333333
5950,2019-03-17T15:15:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 15:15:53,17/03/2019\ 15:11:47,,,,QBOX-4000-0000-1000-000000000005,SCDL-e29e-3cb7-0a0f-fe863af73349,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-1611-ae2e-f872ccfb3cb4,Down,QDisk,,75723768.0,1913475647.0,191.33333333333331,504471986.3333333
6011,2019-03-17T16:16:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 16:16:12,17/03/2019\ 16:12:19,,,,QBOX-4000-0000-1000-000000000005,SCDL-9315-9c4e-3a01-72cc7e287ab4,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-1712-463c-2f110d228aca,Down,QDisk,,78478870.0,1916151663.6666667,157.33333333333334,504523445.0
6013,2019-03-17T16:18:00.000Z,QBOX-bbbb-0000-0000-000000000001,,17/03/2019\ 16:18:26,17/03/2019\ 16:18:19,,,,QBOX-bbbb-0000-0000-000000000001,SCDL-975a-b402-2981-a2759af9fec1,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,6.0,44627521.0
6071,2019-03-17T17:16:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 17:13:29,17/03/2019\ 17:12:13,,,,QBOX-4000-0000-1000-000000000005,SCDL-c335-77b6-a89b-2d8a8184b605,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-1812-32bf-b808a93dcbba,Down,Docker,,60703028.5,1805915023.0,152.0,744986187.0
6131,2019-03-17T18:16:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 18:13:20,17/03/2019\ 18:11:58,,,,QBOX-4000-0000-1000-000000000005,SCDL-3e5f-d8b2-f66c-8e77f9b733e3,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-1911-e174-e623e58840eb,Down,Docker,,62621961.0,1807902826.0,166.5,744904275.5
6191,2019-03-17T19:16:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 19:16:26,17/03/2019\ 19:11:52,,,,QBOX-4000-0000-1000-000000000005,SCDL-f805-a5f0-6869-b3c5fe3c809e,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-2011-c62b-06346b25e73f,Down,QDisk,,86070448.0,1924161657.6666667,186.0,504129237.0
6249,2019-03-17T20:14:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 20:14:54,17/03/2019\ 20:11:42,,,,QBOX-4000-0000-1000-000000000005,SCDL-0e03-e6ee-9e59-188fae2d0258,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-2111-a192-07a184c4e439,Down,QDisk,,45171474.66666666,1696862956.3333333,111.33333333333331,985762098.3333334
6267,2019-03-17T20:32:00.000Z,QBOX-5000-0000-0000-000000000004,,17/03/2019\ 20:31:59,17/03/2019\ 20:31:53,,,,QBOX-5000-0000-0000-000000000004,SCDL-cbec-a639-3021-9b6abffe9f04,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,5.0,44627521.0
6282,2019-03-17T20:47:00.000Z,QBOX-5000-0000-0000-000000000004,,17/03/2019\ 20:47:28,17/03/2019\ 20:47:24,,,,QBOX-5000-0000-0000-000000000004,SCDL-b5c4-56bb-2de3-f6d508692dd6,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,5.5,46227208.5
6309,2019-03-17T21:14:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 21:11:57,17/03/2019\ 21:11:49,,,,QBOX-4000-0000-1000-000000000005,SCDL-db4c-fa5a-03cb-5cd23406cbd0,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-2211-bc98-093e629693df,Down,Docker,,69748476.5,1813758574.5,82.0,745154597.5
6351,2019-03-17T21:56:00.000Z,QBOX-6000-0000-0000-000000000005,,17/03/2019\ 21:56:35,17/03/2019\ 21:56:29,,,,QBOX-6000-0000-0000-000000000005,SCDL-1e03-5545-91c9-17b34e9a34f7,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,49403863.66666666,4.0,47826896.0
6370,2019-03-17T22:15:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 22:13:05,17/03/2019\ 22:11:45,,,,QBOX-4000-0000-1000-000000000005,SCDL-0fdc-f7f1-bc14-62c668a52068,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-2311-af34-ac9f02910f4d,Down,Docker,,71657434.0,1815758890.0,151.0,745069427.0
6388,2019-03-17T22:33:00.000Z,QBOX-6000-0000-0000-000000000004,,17/03/2019\ 22:32:58,17/03/2019\ 22:32:55,,,,QBOX-6000-0000-0000-000000000004,SCDL-cb90-a850-ee27-f242a42762bd,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,5.0,46227208.5
6391,2019-03-17T22:36:00.000Z,QBOX-6000-0000-0000-000000000004,,17/03/2019\ 22:36:33,17/03/2019\ 22:36:26,,,,QBOX-6000-0000-0000-000000000004,SCDL-b27e-8ee2-837f-ec4e3505bcea,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,49403863.66666666,5.0,47826896.0
6429,2019-03-17T23:14:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 23:14:10,17/03/2019\ 23:11:41,,,,QBOX-4000-0000-1000-000000000005,SCDL-6569-19f0-4a17-c98e8f71535f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0011-9abc-a090098d0903,Down,QDisk,,98198130.0,1934591709.6666667,101.33333333333331,504418986.3333333
6431,2019-03-17T23:16:00.000Z,QBOX-4000-0000-1000-000000000002,,17/03/2019\ 23:16:34,17/03/2019\ 23:16:31,,,,QBOX-4000-0000-1000-000000000002,SCDL-d19f-74e8-8d51-b2b554b5794a,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1502-bf5d-fb14709371e6,Down,Docker,,0.0,18180687813.5,6.0,81426280.5
6434,2019-03-17T23:19:00.000Z,QBOX-6000-0000-0000-000000000004,,17/03/2019\ 23:19:50,17/03/2019\ 23:19:44,,,,QBOX-6000-0000-0000-000000000004,SCDL-97b8-2281-438a-3d96644d6978,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,49403863.66666666,4.0,47826896.0
6490,2019-03-18T00:15:00.000Z,QBOX-4000-0000-1000-000000000005,,18/03/2019\ 00:11:51,18/03/2019\ 00:11:44,,,,QBOX-4000-0000-1000-000000000005,SCDL-9b03-3407-7c8e-2a7dffa14a92,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0111-a924-fa7d14b5a8df,Down,Docker,,75656168.0,1819590122.5,114.5,745042013.5
6501,2019-03-18T00:26:00.000Z,QBOX-4000-0000-1000-000000000001,,18/03/2019\ 00:26:48,18/03/2019\ 00:26:46,,,,QBOX-4000-0000-1000-000000000001,SCDL-eeda-f6e7-6ea8-24e5b22ddb5d,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1502-b559-a160253c5931,Down,Docker,,0.0,18180687813.5,5.0,81426280.5
6535,2019-03-18T01:00:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,18/03/2019\ 01:00:26,18/03/2019\ 01:00:21,Docker,Basesystem,Down,QBOX-4000-0000-1000-000000000005,SCDL-5de1-c9ad-fa07-4bd243b3b79e,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0200-4dae-a6318e83fb2d,Down,Docker,S3,0.0,35726686.2,4.4,33552520.2
6536,2019-03-18T01:01:00.000Z,QBOX-4000-0000-1000-000000000005,,18/03/2019\ 01:01:50,18/03/2019\ 01:01:46,,,,QBOX-4000-0000-1000-000000000005,SCDL-711b-07a6-f323-456e0799ad46,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0201-ad4c-14cce3bdef79,Down,Docker,,0.0,32468163.0,4.0,32468163.0
6537,2019-03-18T01:02:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,18/03/2019\ 01:01:54,18/03/2019\ 01:01:50,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-9f3b-1e06-e9d7-69fa87857311,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0201-c560-51c0ed00d41b,Down,Docker,Docker,0.0,36541317.0,5.5,33823609.5
6538,2019-03-18T01:03:00.000Z,QBOX-4000-0000-1000-000000000005,-1.0,18/03/2019\ 01:03:24,18/03/2019\ 01:03:21,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-46c6-bd98-e6a6-8bff5acadfb5,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0203-53e3-bdedfdfb4d55,Down,Docker,Docker,0.0,17252592.5,2.875,16572943.125
6539,2019-03-18T01:04:00.000Z,QBOX-9000-0000-0000-000000000005,0.0,18/03/2019\ 01:04:54,18/03/2019\ 01:04:51,UserResult,UserResult,Up,QBOX-4000-0000-1000-000000000005,SCDL-9152-9c2a-2f36-e3e565e77c30,62bdd56387326f1e9a06abf986294635c8adba6ea729d662bb5fc14a4af3062f,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0204-b66b-8c4d248b3cbf,Down,Docker,S3,89.0,58840696.3,3.2,58840785.3
6540,2019-03-18T01:05:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,18/03/2019\ 01:05:13,18/03/2019\ 01:05:08,Docker,Docker,Down,QBOX-6000-0000-0000-000000000005,SCDL-bb02-6bcd-b37e-ef0a316d8dc5,2ecfbc884639742c7288475798004285cb77ac23c463541604bc6f5edac82fb6,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,Docker,6459218.428571427,50473787.47619048,4.761904761904762,54670638.71428572
6541,2019-03-18T01:06:00.000Z,QBOX-4000-0000-1000-000000000005,,18/03/2019\ 01:06:36,18/03/2019\ 01:06:33,,,,QBOX-4000-0000-1000-000000000005,SCDL-e87c-ef29-bf81-7acd6e2262d2,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0206-7949-9bbbbe2416c1,Down,Docker,,0.0,31661359.0,3.0,31661359.0
6542,2019-03-18T01:07:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,18/03/2019\ 01:07:17,18/03/2019\ 01:07:11,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-65e6-95f0-2b5e-8da924585fa7,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0205-08b6-7243380a009f,Down,S3,S3,0.0,45203544.0,5.0,41579934.0
6543,2019-03-18T01:08:00.000Z,QBOX-4000-0000-1000-000000000005,,18/03/2019\ 01:08:13,18/03/2019\ 01:08:10,,,,QBOX-4000-0000-1000-000000000005,SCDL-dff9-ed4b-4e12-7f37fa4e9eec,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0208-26f3-65466096d34c,Down,QDisk,,0.0,441561003.0,3.0,435322923.0
6544,2019-03-18T01:09:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,18/03/2019\ 01:08:54,18/03/2019\ 01:08:47,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-3bf0-0a2b-b225-cfe3ce328bdc,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0208-b7a2-5b87d057a251,Down,S3,S3,0.0,37630100.333333336,5.666666666666668,34006490.333333336
6545,2019-03-18T01:10:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,18/03/2019\ 01:10:27,18/03/2019\ 01:10:26,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-b742-95c5-726e-77c4f92f7615,5ccbb2182ba05c1f5df4bf9e6fcac5ef8c236293a566f483717a4b0b7b959588,00000000-0000-0000-0000-000000000000,Completed,QJOB-0318-0210-66f8-f531b4aeb28f,Down,Docker,Docker,2.6153846153846154,317904415.84615386,2.8461538461538463,314490756.5384616
