time,transfer_history.first_attached_node,transfer_history.last_chunk_id,transfer_history.last_completion_date_string,transfer_history.last_creation_date_string,transfer_history.last_data_type,transfer_history.last_data_type_1,transfer_history.last_direction,transfer_history.last_qbox,transfer_history.last_qguid,transfer_history.last_remote_location_name,transfer_history.last_session,transfer_history.last_state,transfer_history.last_task,transfer_history.last_transfer_direction,transfer_history.last_transfer_type,transfer_history.last_transfer_type_1,transfer_history.mean_actually_transferred_size,transfer_history.mean_cached_data_size,transfer_history.mean_time_transfer_sec,transfer_history.mean_transfer_size
2019-03-13T16:43:00.000Z,QBOX-4000-0000-1000-000000000002,,13/03/2019\ 16:43:43,13/03/2019\ 16:43:40,,,,QBOX-4000-0000-1000-000000000002,SCDL-399f-1f6c-2a53-b7bf4a2cdccb,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-1743-9abd-1de9136feee3,Down,Docker,,0,162888367,3,162888367
2019-03-13T16:44:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T16:45:00.000Z,QBOX-4000-0000-1000-000000000002,,13/03/2019\ 16:44:58,13/03/2019\ 16:44:57,,,,QBOX-4000-0000-1000-000000000002,SCDL-9d2b-e5fe-98d0-cb2604181b0b,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-1744-db98-430dc7850ba2,Down,Docker,,0,162888367,1,162888367
2019-03-13T16:46:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T16:47:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T16:48:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T16:49:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T16:50:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T16:51:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T16:52:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T16:53:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T16:54:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T16:55:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T16:56:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T16:57:00.000Z,QBOX-4000-0000-1000-000000000002,,13/03/2019\ 16:57:56,13/03/2019\ 16:57:55,,,,QBOX-4000-0000-1000-000000000002,SCDL-651c-b611-9b97-c421d99a24fa,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-1757-c976-9813d381fe43,Down,Docker,,0,162888367,3.4,162888367
2019-03-13T16:58:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T16:59:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:01:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:02:00.000Z,QBOX-4000-0000-1000-000000000002,,13/03/2019\ 17:02:54,13/03/2019\ 17:02:51,,,,QBOX-4000-0000-1000-000000000002,SCDL-285f-6547-f551-120fa28cd8ec,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-1802-c624-2d92574d9e88,Down,Docker,,0,162888367,3,162888367
2019-03-13T17:03:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:04:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:05:00.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 17:05:16,13/03/2019\ 17:05:14,,,,QBOX-4000-0000-1000-000000000002,SCDL-8d7a-2a03-3f93-c18e4ae005fc,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-1805-3121-3f2b367e8744,Down,Docker,,0,114252151.28571428,4.142857142857143,113576308
2019-03-13T17:06:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:07:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:08:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:09:00.000Z,QBOX-4000-0000-1000-000000000002,,13/03/2019\ 17:09:02,13/03/2019\ 17:09:00,,,,QBOX-4000-0000-1000-000000000002,SCDL-06fa-6f52-1b33-dfc9d9895e76,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-1808-e4ca-3f58ce817ad1,Down,Docker,,0,162888367,2,162888367
2019-03-13T17:10:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:11:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:12:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:13:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:14:00.000Z,QBOX-4000-0000-1000-000000000002,,13/03/2019\ 17:13:24,13/03/2019\ 17:12:34,,,,QBOX-4000-0000-1000-000000000002,SCDL-6827-f88d-fa77-9f2ac1d8e471,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-1812-7d6d-62b5bfad0ef5,Down,Docker,,50437367,1409193302.5,94,744877184
2019-03-13T17:15:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:16:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:17:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:18:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:19:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:20:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:21:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:22:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:23:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:24:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:25:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:26:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:27:00.000Z,QBOX-6000-0000-0000-000000000005,,13/03/2019\ 17:27:49,13/03/2019\ 17:27:45,,,,QBOX-6000-0000-0000-000000000005,SCDL-4c71-65ae-dee2-0bc8c226c93b,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0,48592660,5.5,46227208.5
2019-03-13T17:28:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:29:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:30:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:31:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:32:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:33:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:34:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:35:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:36:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:37:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:38:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:39:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:40:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:41:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:42:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:43:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:44:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:45:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:46:00.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 17:45:58,13/03/2019\ 17:45:55,,,,QBOX-6000-0000-0000-000000000004,SCDL-81bd-9a1b-1a92-a976d505efcd,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0,48592660,4.5,46227208.5
2019-03-13T17:47:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:48:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:49:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:50:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:51:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:52:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:53:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:54:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:55:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:56:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:57:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:58:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T17:59:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:00:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:01:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:02:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:03:00.000Z,QBOX-4000-0000-1000-000000000002,,13/03/2019\ 18:03:39,13/03/2019\ 18:03:36,,,,QBOX-4000-0000-1000-000000000002,SCDL-8562-ecb0-39ef-6879d742363c,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-1903-82d7-ecb63cff64d1,Down,Docker,,0,162888367,3,162888367
2019-03-13T18:04:00.000Z,QBOX-4000-0000-1000-000000000002,,13/03/2019\ 18:04:00,13/03/2019\ 18:03:57,,,,QBOX-4000-0000-1000-000000000002,SCDL-203f-434e-587b-4df7f24aee11,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-1903-d5db-9b7748750754,Down,Docker,,0,162888367,3,162888367
2019-03-13T18:05:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:06:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:07:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:08:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:09:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:10:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:11:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:12:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:13:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:14:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:15:00.000Z,QBOX-4000-0000-1000-000000000002,,13/03/2019\ 18:15:01,13/03/2019\ 18:11:53,,,,QBOX-4000-0000-1000-000000000002,SCDL-427a-b7d1-3a03-f93f905bafa4,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-1911-cce9-ea9f7286e5a6,Down,QDisk,,48071681.666666664,1429972273.3333333,108.66666666666667,990406720.3333334
2019-03-13T18:16:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:17:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:18:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:19:00.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 18:19:36,13/03/2019\ 18:19:31,,,,QBOX-6000-0000-0000-000000000004,SCDL-22d4-5695-7048-ab343d28583b,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0,48592660,5,46227208.5
2019-03-13T18:20:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:21:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:22:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:23:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:24:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:25:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:26:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:27:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:28:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:29:00.000Z,QBOX-8000-0000-0000-000000000006,,13/03/2019\ 18:29:14,13/03/2019\ 18:29:06,,,,QBOX-5000-0000-0000-000000000005,SCDL-8218-811c-f199-f2f47af4de4d,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-1929-16fe-08164d6fb1e1,Down,QDisk,,14405689.857142856,544093007.6190476,5.595238095238095,502201274.9047619
2019-03-13T18:30:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:31:00.000Z,QBOX-6000-0000-0000-000000000005,,13/03/2019\ 18:31:53,13/03/2019\ 18:31:44,,,,QBOX-5000-0000-0000-000000000004,SCDL-dc3c-42f2-5b8e-71e5f17665e6,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-1929-16fe-08164d6fb1e1,Down,QDisk,,2161235.0476190476,309680630.2380952,5.380952380952381,270454659.04761904
2019-03-13T18:32:00.000Z,QBOX-5000-0000-0000-000000000005,,13/03/2019\ 18:32:41,13/03/2019\ 18:32:36,,,,QBOX-8000-0000-0000-000000000004,SCDL-9031-bf1b-971a-fb384266277d,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-1929-16fe-08164d6fb1e1,Down,QDisk,,0,165913507.16666666,5.416666666666667,142752845.79166666
2019-03-13T18:33:00.000Z,QBOX-5000-0000-0000-000000000005,,13/03/2019\ 18:33:54,13/03/2019\ 18:33:49,,,,QBOX-8000-0000-0000-000000000004,SCDL-1e0b-95cb-522f-0bbf9fb91ffd,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-1929-16fe-08164d6fb1e1,Down,QDisk,,0,499464684.3333333,3.4444444444444446,442433823.6666667
2019-03-13T18:34:00.000Z,QBOX-6000-0000-0000-000000000001,,13/03/2019\ 18:34:54,13/03/2019\ 18:34:47,,,,QBOX-6000-0000-0000-000000000004,SCDL-1fc8-9541-c15d-61347fb76323,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0,48940318.71428572,6.428571428571429,46912788.85714286
2019-03-13T18:35:00.000Z,QBOX-5000-0000-0000-000000000004,,13/03/2019\ 18:35:12,13/03/2019\ 18:35:02,,,,QBOX-5000-0000-0000-000000000005,SCDL-8ea7-604b-c9a7-00c71c9677c8,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0,48322258.777777776,6.666666666666667,45693979.333333336
2019-03-13T18:36:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:37:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:38:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:39:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:40:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:41:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:42:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:43:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:44:00.000Z,QBOX-5000-0000-0000-000000000005,,13/03/2019\ 18:44:12,13/03/2019\ 18:44:07,,,,QBOX-2000-0000-0000-000000000004,SCDL-8d98-76c4-57fa-a6eb30571439,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-1944-0f3d-9cc9a327a3be,Down,Docker,,75059.72222222222,596096283.4444444,4.111111111111111,548514211.9722222
2019-03-13T18:45:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:46:00.000Z,QBOX-6000-0000-0000-000000000005,,13/03/2019\ 18:46:43,13/03/2019\ 18:46:36,,,,QBOX-2000-0000-0000-000000000004,SCDL-6201-fb6f-c712-6a2308299da7,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,56887.36842105263,268233903.52631578,4.473684210526316,231275320.36842105
2019-03-13T18:47:00.000Z,QBOX-5000-0000-0000-000000000005,,13/03/2019\ 18:47:34,13/03/2019\ 18:47:27,,,,QBOX-8000-0000-0000-000000000004,SCDL-b866-4ddb-a765-c1a0a4b8ef10,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-1944-0f3d-9cc9a327a3be,Down,QDisk,,0,319169917.6,5,283951177.6
2019-03-13T18:48:00.000Z,QBOX-6000-0000-0000-000000000001,,13/03/2019\ 18:48:17,13/03/2019\ 18:48:12,,,,QBOX-6000-0000-0000-000000000001,SCDL-1172-c8fa-ff69-96fa8ac4840f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0,48592660,5,46227208.5
2019-03-13T18:49:00.000Z,QBOX-5000-0000-0000-000000000004,,13/03/2019\ 18:49:41,13/03/2019\ 18:49:35,,,,QBOX-8000-0000-0000-000000000004,SCDL-20b7-cb35-6624-a446b1fa289f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0,48779860.84615385,5.076923076923077,46596367.15384615
2019-03-13T18:50:00.000Z,QBOX-2000-0000-0000-000000000004,,13/03/2019\ 18:50:03,13/03/2019\ 18:49:57,,,,QBOX-2000-0000-0000-000000000004,SCDL-0c51-c5ca-9e52-bed08ad711ac,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0,48592660,6,46227208.5
2019-03-13T18:51:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:52:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:53:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:54:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:55:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:56:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:57:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:58:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T18:59:00.000Z,QBOX-7000-0000-0000-000000000001,,13/03/2019\ 18:59:18,13/03/2019\ 18:59:13,,,,QBOX-7000-0000-0000-000000000001,SCDL-9288-db02-6923-70d93ef1c246,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0,47781456.333333336,5,44627521
2019-03-13T19:00:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:01:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:02:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:03:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:04:00.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 19:04:18,13/03/2019\ 19:04:11,,,,QBOX-6000-0000-0000-000000000004,SCDL-8725-a146-d7f9-4aa4f601ae05,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0,49403863.666666664,5,47826896
2019-03-13T19:05:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:06:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:07:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:08:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:09:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:10:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:11:00.000Z,QBOX-5000-0000-0000-000000000004,,13/03/2019\ 19:11:06,13/03/2019\ 19:10:59,,,,QBOX-6000-0000-0000-000000000001,SCDL-88b5-0f55-362a-63d69e4fd4dd,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-2010-df1a-7f73c9d3653f,Down,QDisk,,0,523444622.4883721,3.5348837209302326,460121805.2790698
2019-03-13T19:12:00.000Z,QBOX-6000-0000-0000-000000000005,,13/03/2019\ 19:12:48,13/03/2019\ 19:12:43,,,,QBOX-6000-0000-0000-000000000005,SCDL-5e51-d5b7-6c96-c6c14bf51519,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0,48592660,5,46227208.5
2019-03-13T19:13:00.000Z,QBOX-6000-0000-0000-000000000005,,13/03/2019\ 19:13:42,13/03/2019\ 19:13:35,,,,QBOX-8000-0000-0000-000000000006,SCDL-4593-7709-61d8-aea7126ca19e,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0,294793222.45454544,4.636363636363637,262776186.0909091
2019-03-13T19:14:00.000Z,QBOX-2000-0000-0000-000000000004,,13/03/2019\ 19:14:48,13/03/2019\ 19:14:43,,,,QBOX-5000-0000-0000-000000000005,SCDL-cfcb-a1d8-eae5-8d3947c35dd5,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-2010-df1a-7f73c9d3653f,Down,QDisk,,0,221108216.13333333,4.866666666666666,207791668.46666667
2019-03-13T19:15:00.000Z,QBOX-7000-0000-0000-000000000001,,13/03/2019\ 19:15:51,13/03/2019\ 19:15:46,,,,QBOX-7000-0000-0000-000000000001,SCDL-7d35-8bc2-9249-e1bbd61cb0c9,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0,47781456.333333336,5,44627521
2019-03-13T19:16:00.000Z,QBOX-7000-0000-0000-000000000001,,13/03/2019\ 19:16:50,13/03/2019\ 19:16:46,,,,QBOX-6000-0000-0000-000000000004,SCDL-cc84-e569-438a-6fa7d980b12f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,19605706.352941178,4454668530.176471,5.647058823529412,195733417.7647059
2019-03-13T19:17:00.000Z,QBOX-5000-0000-0000-000000000004,,13/03/2019\ 19:17:47,13/03/2019\ 19:17:39,,,,QBOX-8000-0000-0000-000000000004,SCDL-929c-4d09-1448-75fb48c98756,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-2010-df1a-7f73c9d3653f,Down,QDisk,,488578.3617021277,3424801678.1702127,4.361702127659575,307814073.89361703
2019-03-13T19:18:00.000Z,QBOX-5000-0000-0000-000000000005,,13/03/2019\ 19:17:21,13/03/2019\ 19:17:14,,,,QBOX-6000-0000-0000-000000000005,SCDL-9b91-ff2d-c7a0-c8f5c0b6d3ab,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0311-1115-7ba8-6c03b84ce456,Down,QDisk,,0,8107031215.888889,17,8105450557.111111
2019-03-13T19:19:00.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 19:19:44,13/03/2019\ 19:19:39,,,,QBOX-5000-0000-0000-000000000004,SCDL-05db-83bd-e21c-bd43b6084f58,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0,48245001.28571428,6.285714285714286,45541628.14285714
2019-03-13T19:20:00.000Z,QBOX-2000-0000-0000-000000000004,,13/03/2019\ 19:20:08,13/03/2019\ 19:20:04,,,,QBOX-8000-0000-0000-000000000004,SCDL-595a-06c7-d71b-ccd3bff383c7,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0,5627511660.230769,31.923076923076923,56688533.538461536
2019-03-13T19:21:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:22:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:23:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:24:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:25:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:26:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:27:00.000Z,QBOX-4000-0000-1000-000000000002,,13/03/2019\ 19:25:46,13/03/2019\ 19:25:44,,,,QBOX-4000-0000-1000-000000000002,SCDL-d42d-ee82-046f-ae02f9bc4168,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0312-2121-1114-78c5f7eff61f,Down,Docker,,0,18180687813.5,39.5,18180679508.5
2019-03-13T19:28:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:29:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:30:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:31:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:32:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:33:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:34:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:35:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:36:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:37:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:38:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:39:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:40:00.000Z,QBOX-6000-0000-0000-000000000004,,13/03/2019\ 19:40:55,13/03/2019\ 19:40:47,,,,QBOX-6000-0000-0000-000000000004,SCDL-40f4-0241-e72f-29a539581578,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0,47781456.333333336,8,44627521
2019-03-13T19:41:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:42:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:43:00.000Z,QBOX-2000-0000-0000-000000000004,,13/03/2019\ 19:43:38,13/03/2019\ 19:16:19,,,,QBOX-2000-0000-0000-000000000004,SCDL-51c1-2f71-b7a2-e8c5c6cc8774,,00000000-0000-0000-0000-000000000000,Failed,QJOB-0313-2011-b223-aa72d1d238d1,Down,QDisk,,595204448.6,275278590.8,641.8,612771553.4
2019-03-13T19:44:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:45:00.000Z,QBOX-6000-0000-0000-000000000005,,13/03/2019\ 19:45:43,13/03/2019\ 19:45:36,,,,QBOX-6000-0000-0000-000000000005,SCDL-c831-959d-547b-c5e03e888a37,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0,48592660,7,46227208.5
2019-03-13T19:46:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:47:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:48:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:49:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:50:00.000Z,QBOX-4000-0000-1000-000000000001,,13/03/2019\ 19:49:58,13/03/2019\ 19:49:57,,,,QBOX-4000-0000-1000-000000000001,SCDL-86c2-cbfd-72cc-60519b8eb261,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0313-2049-d9a7-d78c821fd32f,Down,Docker,,0,18180687813.5,5.5,81426280.5
2019-03-13T19:51:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:52:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:53:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:54:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:55:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:56:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-13T19:57:00.000Z,,,,,,,,,,,,,,,,,,,,
