,actually_transferred_size,direction,id,node,profile,res,size,subtime,time_taken,type,job_id,workload_name,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata,ratio_minus_1
138,25.0,Up,138,QBOX-4000-0000-1000-000000000007,138_profile,1,25.0,7176.0,5.0,S3,138,ec5494,7176.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7176.0000900000005,0.01,7176.010090000001,9e-05,0.01009,1.009001,1697 1707,0.0,,499.0
139,25.0,Up,139,QBOX-4000-0000-1000-000000000007,139_profile,1,25.0,7177.0,4.0,S3,139,ec5494,7177.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7177.000045000001,0.01,7177.010045,4.5e-05,0.010045,1.004501,1697 1707,0.0,,399.0
140,25.0,Up,140,QBOX-4000-0000-1000-000000000007,140_profile,1,25.0,7177.0,4.0,S3,140,ec5494,7177.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7177.000059999999,0.01,7177.01006,5.9999999999999995e-05,0.01006,1.006001,1697 1707,0.0,,399.0
141,25.0,Up,141,QBOX-4000-0000-1000-000000000007,141_profile,1,25.0,7177.0,4.0,S3,141,ec5494,7177.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7177.000075,0.01,7177.010075,7.5e-05,0.010075,1.007501,1697 1707,0.0,,399.0
142,25.0,Up,142,QBOX-4000-0000-1000-000000000007,142_profile,1,25.0,7177.0,4.0,S3,142,ec5494,7177.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7177.0000900000005,0.01,7177.010090000001,9e-05,0.01009,1.009001,1697 1707,0.0,,399.0
143,25.0,Up,143,QBOX-4000-0000-1000-000000000007,143_profile,1,25.0,7177.0,4.0,S3,143,ec5494,7177.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7177.000105,0.01,7177.010104999999,0.000105,0.010105,1.010501,1697 1707,0.0,,399.0
144,25.0,Up,144,QBOX-4000-0000-1000-000000000007,144_profile,1,25.0,7177.0,4.0,S3,144,ec5494,7177.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7177.000120000001,0.01,7177.01012,0.00011999999999999999,0.01012,1.012001,1697 1707,0.0,,399.0
147,25.0,Up,147,QBOX-4000-0000-1000-000000000007,147_profile,1,25.0,7192.0,4.0,S3,147,ec5494,7192.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7192.000075,0.01,7192.010075,7.5e-05,0.010075,1.007501,1697 1707,0.0,,399.0
149,25.0,Up,149,QBOX-4000-0000-1000-000000000007,149_profile,1,25.0,7196.0,3.0,S3,149,ec5494,7196.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7196.000045000001,0.01,7196.010045,4.5e-05,0.010045,1.004501,1697 1707,0.0,,299.0
150,25.0,Up,150,QBOX-4000-0000-1000-000000000007,150_profile,1,25.0,7196.0,3.0,S3,150,ec5494,7196.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7196.000059999999,0.01,7196.01006,5.9999999999999995e-05,0.01006,1.006001,1697 1707,0.0,,299.0
151,25.0,Up,151,QBOX-4000-0000-1000-000000000007,151_profile,1,25.0,7196.0,3.0,S3,151,ec5494,7196.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7196.000075,0.01,7196.010075,7.5e-05,0.010075,1.007501,1697 1707,0.0,,299.0
152,1297.0,Up,152,QBOX-4000-0000-1000-000000000007,152_profile,1,1297.0,7348.0,2.0,S3,152,ec5494,7348.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7348.000045000001,0.01001,7348.010055,4.5e-05,0.010055,1.0044959999999998,1697 1707,0.0,,198.8001998001998
153,25.0,Down,153,QBOX-2000-0000-0000-000000000002,153_profile,1,25.0,7586.0,22.0,S3,153,ec5494,7586.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7586.000045000001,0.010001000000000001,7586.010045999999,4.5e-05,0.010046,1.0045,1688 1707,0.0,,2198.7800219978
154,1000.0,Down,154,QBOX-2000-0000-0000-000000000002,154_profile,1,1000.0,7586.0,22.0,S3,154,ec5494,7586.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7586.000059999999,0.01004,7586.0101,5.9999999999999995e-05,0.0101,1.0059770000000001,1688 1707,0.0,,2190.235059760956
155,25.0,Down,155,QBOX-2000-0000-0000-000000000002,155_profile,1,25.0,7586.0,22.0,S3,155,ec5494,7586.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7586.000075,0.010001000000000001,7586.0100760000005,7.5e-05,0.010076,1.0075,1688 1707,0.0,,2198.7800219978
157,25.0,Up,157,QBOX-2000-0000-0000-000000000002,157_profile,1,25.0,7614.0,4.0,S3,157,ec5494,7614.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7614.000045000001,0.010001000000000001,7614.010045999999,4.5e-05,0.010046,1.0045,1688 1707,0.0,,398.9600039996
158,25.0,Up,158,QBOX-2000-0000-0000-000000000002,158_profile,1,25.0,7615.0,3.0,S3,158,ec5494,7615.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7615.000045000001,0.010001000000000001,7615.010045999999,4.5e-05,0.010046,1.0045,1688 1707,0.0,,298.9700029997
159,25.0,Up,159,QBOX-2000-0000-0000-000000000002,159_profile,1,25.0,7616.0,2.0,S3,159,ec5494,7616.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7616.000045000001,0.010001000000000001,7616.010045999999,4.5e-05,0.010046,1.0045,1688 1707,0.0,,198.9800019998
160,25.0,Up,160,QBOX-2000-0000-0000-000000000002,160_profile,1,25.0,7617.0,4.0,S3,160,ec5494,7617.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7617.000059999999,0.010001000000000001,7617.010061,5.9999999999999995e-05,0.010061,1.006,1688 1707,0.0,,398.9600039996
161,25.0,Up,161,QBOX-2000-0000-0000-000000000002,161_profile,1,25.0,7617.0,4.0,S3,161,ec5494,7617.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7617.000075,0.010001000000000001,7617.0100760000005,7.5e-05,0.010076,1.0075,1688 1707,0.0,,398.9600039996
162,25.0,Up,162,QBOX-2000-0000-0000-000000000002,162_profile,1,25.0,7618.0,6.0,S3,162,ec5494,7618.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7618.000045000001,0.010001000000000001,7618.010045999999,4.5e-05,0.010046,1.0045,1688 1707,0.0,,598.9400059994
163,25.0,Up,163,QBOX-2000-0000-0000-000000000002,163_profile,1,25.0,7619.0,5.0,S3,163,ec5494,7619.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7619.000045000001,0.010001000000000001,7619.010045999999,4.5e-05,0.010046,1.0045,1688 1707,0.0,,498.9500049995
164,25.0,Up,164,QBOX-2000-0000-0000-000000000002,164_profile,1,25.0,7631.0,2.0,S3,164,ec5494,7631.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7631.000045000001,0.010001000000000001,7631.010045999999,4.5e-05,0.010046,1.0045,1688 1707,0.0,,198.9800019998
166,25.0,Up,166,QBOX-2000-0000-0000-000000000002,166_profile,1,25.0,7634.0,2.0,S3,166,ec5494,7634.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7634.000045000001,0.010001000000000001,7634.010045999999,4.5e-05,0.010046,1.0045,1688 1707,0.0,,198.9800019998
168,25.0,Up,168,QBOX-2000-0000-0000-000000000002,168_profile,1,25.0,7636.0,4.0,S3,168,ec5494,7636.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7636.000045000001,0.010001000000000001,7636.010045999999,4.5e-05,0.010046,1.0045,1688 1707,0.0,,398.9600039996
169,25.0,Up,169,QBOX-2000-0000-0000-000000000002,169_profile,1,25.0,7636.0,4.0,S3,169,ec5494,7636.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7636.000059999999,0.010001000000000001,7636.010061,5.9999999999999995e-05,0.010061,1.006,1688 1707,0.0,,398.9600039996
170,25.0,Up,170,QBOX-2000-0000-0000-000000000002,170_profile,1,25.0,7637.0,6.0,S3,170,ec5494,7637.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7637.000045000001,0.010001000000000001,7637.010045999999,4.5e-05,0.010046,1.0045,1688 1707,0.0,,598.9400059994
171,25.0,Up,171,QBOX-2000-0000-0000-000000000002,171_profile,1,25.0,7637.0,6.0,S3,171,ec5494,7637.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7637.000059999999,0.010001000000000001,7637.010061,5.9999999999999995e-05,0.010061,1.006,1688 1707,0.0,,598.9400059994
172,25.0,Up,172,QBOX-2000-0000-0000-000000000002,172_profile,1,25.0,7646.0,3.0,S3,172,ec5494,7646.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7646.000045000001,0.010001000000000001,7646.010045999999,4.5e-05,0.010046,1.0045,1688 1707,0.0,,298.9700029997
173,25.0,Up,173,QBOX-2000-0000-0000-000000000002,173_profile,1,25.0,7647.0,2.0,S3,173,ec5494,7647.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7647.000045000001,0.010001000000000001,7647.010045999999,4.5e-05,0.010046,1.0045,1688 1707,0.0,,198.9800019998
174,25.0,Up,174,QBOX-2000-0000-0000-000000000002,174_profile,1,25.0,7647.0,2.0,S3,174,ec5494,7647.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7647.000059999999,0.010001000000000001,7647.010061,5.9999999999999995e-05,0.010061,1.006,1688 1707,0.0,,198.9800019998
175,25.0,Up,175,QBOX-2000-0000-0000-000000000002,175_profile,1,25.0,7650.0,2.0,S3,175,ec5494,7650.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7650.000045000001,0.010001000000000001,7650.010045999999,4.5e-05,0.010046,1.0045,1688 1707,0.0,,198.9800019998
177,25.0,Up,177,QBOX-2000-0000-0000-000000000002,177_profile,1,25.0,7658.0,3.0,S3,177,ec5494,7658.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7658.000045000001,0.010001000000000001,7658.010045999999,4.5e-05,0.010046,1.0045,1688 1707,0.0,,298.9700029997
178,25.0,Up,178,QBOX-2000-0000-0000-000000000002,178_profile,1,25.0,7658.0,3.0,S3,178,ec5494,7658.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7658.000059999999,0.010001000000000001,7658.010061,5.9999999999999995e-05,0.010061,1.006,1688 1707,0.0,,298.9700029997
179,25.0,Up,179,QBOX-2000-0000-0000-000000000002,179_profile,1,25.0,7659.0,2.0,S3,179,ec5494,7659.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7659.000045000001,0.010001000000000001,7659.010045999999,4.5e-05,0.010046,1.0045,1688 1707,0.0,,198.9800019998
180,25.0,Up,180,QBOX-2000-0000-0000-000000000002,180_profile,1,25.0,7659.0,2.0,S3,180,ec5494,7659.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7659.000059999999,0.010001000000000001,7659.010061,5.9999999999999995e-05,0.010061,1.006,1688 1707,0.0,,198.9800019998
181,25.0,Up,181,QBOX-2000-0000-0000-000000000002,181_profile,1,25.0,7659.0,5.0,S3,181,ec5494,7659.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7659.000075,0.010001000000000001,7659.0100760000005,7.5e-05,0.010076,1.0075,1688 1707,0.0,,498.9500049995
182,25.0,Up,182,QBOX-2000-0000-0000-000000000002,182_profile,1,25.0,7660.0,4.0,S3,182,ec5494,7660.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7660.000045000001,0.010001000000000001,7660.010045999999,4.5e-05,0.010046,1.0045,1688 1707,0.0,,398.9600039996
183,25.0,Up,183,QBOX-2000-0000-0000-000000000002,183_profile,1,25.0,7660.0,4.0,S3,183,ec5494,7660.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7660.000059999999,0.010001000000000001,7660.010061,5.9999999999999995e-05,0.010061,1.006,1688 1707,0.0,,398.9600039996
185,1297.0,Up,185,QBOX-2000-0000-0000-000000000002,185_profile,1,1297.0,7908.0,4.0,S3,185,ec5494,7908.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7908.000045000001,0.010052,7908.010097,4.5e-05,0.010097,1.004477,1688 1707,0.0,,396.9307600477517
186,946841.0,Up,186,QBOX-4000-0000-1000-000000000007,186_profile,1,290044.0,7953.0,3.0,S3,186,ec5494,7953.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7953.000045000001,0.017575,7953.0176200000005,4.5e-05,0.01762,1.002561,1697 1707,0.0,,169.69701280227596
187,947193.0,Up,187,QBOX-4000-0000-1000-000000000007,187_profile,1,290165.0,7958.0,4.0,S3,187,ec5494,7958.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7958.000045000001,0.017578,7958.017623000001,4.5e-05,0.017623,1.0025600000000001,1697 1707,0.0,,226.55717373990217
188,947226.0,Up,188,QBOX-4000-0000-1000-000000000007,188_profile,1,290171.0,7966.0,2.0,S3,188,ec5494,7966.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,7966.000045000001,0.017578,7966.017623000001,4.5e-05,0.017623,1.0025600000000001,1697 1707,0.0,,112.77858686995107
189,445.0,Up,189,QBOX-2000-0000-0000-000000000002,189_profile,1,445.0,8226.0,3.0,S3,189,ec5494,8226.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,8226.000045,0.010018,8226.010063,4.5e-05,0.010062999999999999,1.004493,1688 1707,0.0,,298.46097025354356
218,573490.0,Up,218,QBOX-4000-0000-1000-000000000002,218_profile,1,350526.0,33932.0,6.0,S3,218,ec5494,33932.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,33932.000045,0.014588,33932.014633,4.5e-05,0.014633000000000002,1.003085,1692 1707,0.0,,410.29695640252265
220,574135.0,Up,220,QBOX-4000-0000-1000-000000000002,220_profile,1,350522.0,33941.0,3.0,S3,220,ec5494,33941.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,33941.000045,0.014593,33941.014638,4.5e-05,0.014638,1.003084,1692 1707,0.0,,204.5780168573974
221,574959.0,Up,221,QBOX-4000-0000-1000-000000000002,221_profile,1,350176.0,33942.0,2.0,S3,221,ec5494,33942.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,33942.000045,0.0146,33942.014644999996,4.5e-05,0.014644999999999998,1.003083,1692 1707,0.0,,135.986301369863
222,573504.0,Up,222,QBOX-4000-0000-1000-000000000002,222_profile,1,350526.0,33947.0,3.0,S3,222,ec5494,33947.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,33947.000045,0.014588,33947.014633,4.5e-05,0.014633000000000002,1.003085,1692 1707,0.0,,204.64847820126133
223,574917.0,Up,223,QBOX-4000-0000-1000-000000000002,223_profile,1,350526.0,33948.0,5.0,S3,223,ec5494,33948.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,33948.000045,0.014599,33948.014644,4.5e-05,0.014643999999999999,1.003083,1692 1707,0.0,,341.48921158983495
224,574924.0,Up,224,QBOX-4000-0000-1000-000000000002,224_profile,1,350505.0,33946.0,10.0,S3,224,ec5494,33946.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,33946.000045,0.014599,33946.014644,4.5e-05,0.014643999999999999,1.003083,1692 1707,0.0,,683.9784231796698
225,575106.0,Up,225,QBOX-4000-0000-1000-000000000002,225_profile,1,350832.0,33957.0,2.0,S3,225,ec5494,33957.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,33957.000045,0.014601,33957.014645999996,4.5e-05,0.014646000000000001,1.003082,1692 1707,0.0,,135.97691938908295
226,574564.0,Up,226,QBOX-4000-0000-1000-000000000002,226_profile,1,349937.0,33995.0,3.0,S3,226,ec5494,33995.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,33995.000045,0.014597,33995.014642,4.5e-05,0.014641999999999999,1.003083,1692 1707,0.0,,204.52168253750767
229,567445.0,Up,229,QBOX-2000-0000-0000-000000000002,229_profile,1,350526.0,34021.0,5.0,S3,229,ec5494,34021.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34021.000045,0.032698000000000005,34021.032743,4.5e-05,0.032743,1.001376,1688 1707,0.0,,151.9145513487063
230,569047.0,Up,230,QBOX-2000-0000-0000-000000000002,230_profile,1,351007.0,34021.0,5.0,S3,230,ec5494,34021.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34021.000060000006,0.032762,34021.032822,5.9999999999999995e-05,0.032822000000000004,1.001832,1688 1707,0.0,,151.61583541908308
231,567768.0,Up,231,QBOX-2000-0000-0000-000000000002,231_profile,1,350657.0,34021.0,5.0,S3,231,ec5494,34021.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34021.000075,0.032711000000000004,34021.032786,7.5e-05,0.032786,1.002293,1688 1707,0.0,,151.85378007398123
232,568145.0,Up,232,QBOX-2000-0000-0000-000000000002,232_profile,1,350677.0,34021.0,5.0,S3,232,ec5494,34021.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34021.000089999994,0.032726,34021.032816,9e-05,0.032816000000000005,1.00275,1688 1707,0.0,,151.78371936686426
233,567590.0,Up,233,QBOX-2000-0000-0000-000000000001,233_profile,1,350832.0,34033.0,4.0,S3,233,ec5494,34033.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34033.000045,0.032704000000000004,34033.032749,4.5e-05,0.032749,1.001376,1687 1707,0.0,,121.3091976516634
234,570452.0,Up,234,QBOX-2000-0000-0000-000000000002,234_profile,1,350347.0,34043.0,4.0,S3,234,ec5494,34043.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34043.000045,0.032818,34043.032863,4.5e-05,0.032862999999999996,1.001371,1688 1707,0.0,,120.88433176915109
247,574796.0,Up,247,QBOX-4000-0000-1000-000000000002,247_profile,1,350351.0,34153.0,5.0,S3,247,ec5494,34153.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34153.000045,0.014597999999999998,34153.014643,4.5e-05,0.014643000000000002,1.003083,1692 1707,0.0,,341.5126729688999
248,574792.0,Up,248,QBOX-4000-0000-1000-000000000002,248_profile,1,350347.0,34157.0,4.0,S3,248,ec5494,34157.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34157.000045,0.014597999999999998,34157.014643,4.5e-05,0.014643000000000002,1.003083,1692 1707,0.0,,273.01013837511994
249,574776.0,Up,249,QBOX-4000-0000-1000-000000000002,249_profile,1,350331.0,34164.0,3.0,S3,249,ec5494,34164.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34164.000045,0.014597999999999998,34164.014643,4.5e-05,0.014643000000000002,1.003083,1692 1707,0.0,,204.50760378133995
250,567428.0,Up,250,QBOX-4000-0000-1000-000000000002,250_profile,1,350876.0,34167.0,3.0,S3,250,ec5494,34167.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34167.000045,0.014538999999999998,34167.014584,4.5e-05,0.014584,1.003095,1692 1707,0.0,,205.34156406905566
251,574947.0,Up,251,QBOX-4000-0000-1000-000000000002,251_profile,1,350502.0,34172.0,4.0,S3,251,ec5494,34172.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34172.000045,0.0146,34172.014644999996,4.5e-05,0.014644999999999998,1.003083,1692 1707,0.0,,272.972602739726
252,567943.0,Up,252,QBOX-4000-0000-1000-000000000002,252_profile,1,350526.0,34174.0,5.0,S3,252,ec5494,34174.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34174.000045,0.014544,34174.014589,4.5e-05,0.014588999999999998,1.003095,1692 1707,0.0,,342.7843784378438
255,574100.0,Up,255,QBOX-2000-0000-0000-000000000001,255_profile,1,350856.0,34292.0,5.0,S3,255,ec5494,34292.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34292.000045,0.032964,34292.033009,4.5e-05,0.033009,1.001365,1687 1707,0.0,,150.6806212838248
265,574756.0,Up,265,QBOX-2000-0000-0000-000000000001,265_profile,1,350701.0,34424.0,4.0,S3,265,ec5494,34424.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34424.000045,0.03299,34424.033035,4.5e-05,0.033035,1.001364,1687 1707,0.0,,120.24886329190664
266,573251.0,Up,266,QBOX-2000-0000-0000-000000000002,266_profile,1,350327.0,34425.0,4.0,S3,266,ec5494,34425.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34425.000045,0.03293,34425.032975,4.5e-05,0.032975,1.0013670000000001,1688 1707,0.0,,120.4697843911327
269,568250.0,Up,269,QBOX-2000-0000-0000-000000000002,269_profile,1,351162.0,34507.0,4.0,S3,269,ec5494,34507.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34507.000045,0.03273,34507.032775,4.5e-05,0.032775,1.001375,1688 1707,0.0,,121.21203788573173
270,569190.0,Up,270,QBOX-2000-0000-0000-000000000002,270_profile,1,350502.0,34513.0,4.0,S3,270,ec5494,34513.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34513.000045,0.032768,34513.032813,4.5e-05,0.032813,1.0013729999999998,1688 1707,0.0,,121.07031250000001
273,569899.0,Up,273,QBOX-2000-0000-0000-000000000001,273_profile,1,351010.0,34553.0,5.0,S3,273,ec5494,34553.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,34553.000045,0.032796,34553.032841,4.5e-05,0.032841,1.001372,1687 1707,0.0,,151.45761678253444
287,570307.0,Up,287,QBOX-4000-0000-1000-000000000002,287_profile,1,350069.0,36758.0,3.0,S3,287,ec5494,36758.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,36758.000045,0.014562,36758.014607,4.5e-05,0.014606999999999998,1.003091,1692 1707,0.0,,205.0156571899464
288,566497.0,Up,288,QBOX-4000-0000-1000-000000000002,288_profile,1,350423.0,36761.0,3.0,S3,288,ec5494,36761.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,36761.000045,0.014532,36761.014576999994,4.5e-05,0.014577000000000001,1.003097,1692 1707,0.0,,205.4409578860446
289,566724.0,Up,289,QBOX-4000-0000-1000-000000000002,289_profile,1,349898.0,36765.0,2.0,S3,289,ec5494,36765.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,36765.000045,0.014534,36765.014579,4.5e-05,0.014579,1.003097,1692 1707,0.0,,136.6083665886886
290,568866.0,Up,290,QBOX-4000-0000-1000-000000000002,290_profile,1,350244.0,36768.0,2.0,S3,290,ec5494,36768.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,36768.000045,0.014551,36768.014596,4.5e-05,0.014596000000000001,1.003093,1692 1707,0.0,,136.44759810322316
291,566074.0,Up,291,QBOX-4000-0000-1000-000000000002,291_profile,1,349898.0,36768.0,2.0,S3,291,ec5494,36768.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,36768.000060000006,0.014528999999999999,36768.014589,5.9999999999999995e-05,0.014588999999999998,1.00413,1692 1707,0.0,,136.65572303668526
292,569723.0,Up,292,QBOX-4000-0000-1000-000000000002,292_profile,1,350069.0,36769.0,4.0,S3,292,ec5494,36769.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,36769.000045,0.014558000000000001,36769.014602999996,4.5e-05,0.014603,1.003092,1692 1707,0.0,,273.7630168979255
293,571328.0,Up,293,QBOX-4000-0000-1000-000000000002,293_profile,1,350423.0,36769.0,4.0,S3,293,ec5494,36769.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,36769.000060000006,0.014571,36769.014631,5.9999999999999995e-05,0.014631,1.004118,1692 1707,0.0,,273.5178779768032
294,571621.0,Up,294,QBOX-4000-0000-1000-000000000002,294_profile,1,350248.0,36772.0,4.0,S3,294,ec5494,36772.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,36772.000045,0.014573,36772.014618,4.5e-05,0.014618,1.003088,1692 1707,0.0,,273.4802031153503
295,570089.0,Up,295,QBOX-4000-0000-1000-000000000002,295_profile,1,350399.0,36773.0,3.0,S3,295,ec5494,36773.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,36773.000045,0.014561000000000001,36773.014606,4.5e-05,0.014606000000000001,1.003091,1692 1707,0.0,,205.02980564521667
296,571192.0,Up,296,QBOX-4000-0000-1000-000000000002,296_profile,1,350073.0,36777.0,2.0,S3,296,ec5494,36777.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,36777.000045,0.01457,36777.014615,4.5e-05,0.014615000000000001,1.003089,1692 1707,0.0,,136.26835964310226
297,571237.0,Up,297,QBOX-4000-0000-1000-000000000002,297_profile,1,350423.0,36784.0,4.0,S3,297,ec5494,36784.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,36784.000045,0.01457,36784.014615,4.5e-05,0.014615000000000001,1.003089,1692 1707,0.0,,273.5367192862045
302,566703.0,Up,302,QBOX-2000-0000-0000-000000000002,302_profile,1,350733.0,36871.0,4.0,S3,302,ec5494,36871.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,36871.000045,0.032668,36871.032713,4.5e-05,0.032713,1.001378,1688 1707,0.0,,121.44398187829067
308,567142.0,Up,308,QBOX-2000-0000-0000-000000000002,308_profile,1,350379.0,36898.0,4.0,S3,308,ec5494,36898.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,36898.000045,0.032686,36898.032731,4.5e-05,0.032731,1.001377,1688 1707,0.0,,121.37655265251178
310,570996.0,Up,310,QBOX-2000-0000-0000-000000000001,310_profile,1,350403.0,36907.0,4.0,S3,310,ec5494,36907.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,36907.000045,0.03284,36907.032885,4.5e-05,0.032885000000000005,1.00137,1687 1707,0.0,,120.80267965895248
320,571081.0,Up,320,QBOX-4000-0000-1000-000000000002,320_profile,1,349898.0,36988.0,2.0,S3,320,ec5494,36988.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,36988.000045,0.014569,36988.014614,4.5e-05,0.014613999999999999,1.003089,1692 1707,0.0,,136.2777815910495
323,565482.0,Up,323,QBOX-4000-0000-1000-000000000002,323_profile,1,350399.0,37004.0,4.0,S3,323,ec5494,37004.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,37004.000045,0.014524,37004.014569,4.5e-05,0.014569,1.003099,1692 1707,0.0,,274.40622418066647
326,571236.0,Up,326,QBOX-4000-0000-1000-000000000002,326_profile,1,350053.0,37021.0,2.0,S3,326,ec5494,37021.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,37021.000045,0.01457,37021.014615,4.5e-05,0.014615000000000001,1.003089,1692 1707,0.0,,136.26835964310226
327,571167.0,Up,327,QBOX-2000-0000-0000-000000000001,327_profile,1,350313.0,37024.0,4.0,S3,327,ec5494,37024.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,37024.000045,0.032847,37024.032892,4.5e-05,0.032892000000000005,1.00137,1687 1707,0.0,,120.77672237951715
334,566175.0,Up,334,QBOX-2000-0000-0000-000000000004,334_profile,1,350534.0,37175.0,4.0,S3,334,ec5494,37175.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,37175.000045,0.032647,37175.032692,4.5e-05,0.032692,1.001379,1690 1707,0.0,,121.52274328422213
338,564947.0,Up,338,QBOX-2000-0000-0000-000000000004,338_profile,1,350379.0,37239.0,4.0,S3,338,ec5494,37239.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,37239.000045,0.032598,37239.032643,4.5e-05,0.032643,1.0013809999999999,1690 1707,0.0,,121.70691453463401
363,365051.0,Up,363,QBOX-4000-0000-1000-000000000002,363_profile,1,305761.0,51308.0,4.0,S3,363,ec5494,51308.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51308.000045,0.01292,51308.012964999994,4.5e-05,0.012965,1.003483,1692 1707,0.0,,308.59752321981426
366,381548.0,Up,366,QBOX-4000-0000-1000-000000000002,366_profile,1,305761.0,51310.0,5.0,S3,366,ec5494,51310.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,51310.000045,0.013052000000000001,51310.013097,4.5e-05,0.013097,1.003448,1692 1707,0.0,,382.0830524057615
