time,qchunk_state.completion_date_string,qchunk_state.computed_range,qchunk_state.cpu_average_ghz,qchunk_state.cpu_model,qchunk_state.creation_date_string,qchunk_state.failed_range,qchunk_state.initial_range,qchunk_state.name,qchunk_state.name_1,qchunk_state.owner_qarnot_id,qchunk_state.priority,qchunk_state.processed_range,qchunk_state.q_mobo,qchunk_state.qguid,qchunk_state.resources_download_batches,qchunk_state.scaling_cpu_average_ghz,qchunk_state.scaling_time_compute_ghz,qchunk_state.serializer_q_mobo,qchunk_state.serializer_sampling_time,qchunk_state.serializer_session,qchunk_state.state,qchunk_state.state_1,qchunk_state.time_compute,qchunk_state.time_compute_ghz,qchunk_state.time_download,qchunk_state.time_environment,qchunk_state.time_upload
2019-05-06T08:31:49.507Z,06/05/2019\ 08:31:44,,3.69589424133301,AMD\ Ryzen\ 7\ 2700X\ Eight-Core\ Processor,06/05/2019\ 08:14:58,,[9-10],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,<Unknown>,10,,MOBO-adf0-084e-ac5d-00d8611555f6,QJOB-0505-0915-4ba5-145f6c08979a,"SCDL-1677-25a7-14d4-ef34daddaa54\,SCDL-8ca2-2827-82e3-b1ec356e0a56\,SCDL-54ef-f525-6e2d-ae6b1217cb5c",3.8598964214325,35742.640625,4f424f4d-adf0-084e-ac5d-00d8611555f6,2019-05-06T08:31:44.3081860Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,9260,34223.98046875,10,780,0
2019-05-06T08:31:49.508Z,06/05/2019\ 08:31:45,,3.69429016113281,AMD\ Ryzen\ 7\ 2700X\ Eight-Core\ Processor,06/05/2019\ 08:14:58,,[15-16],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,<Unknown>,10,,MOBO-adf0-084e-ac58-00d861155724,QJOB-0505-0915-4ba5-145f6c08979a,"SCDL-1677-25a7-14d4-ef34daddaa54\,SCDL-8ca2-2827-82e3-b1ec356e0a56\,SCDL-54ef-f525-6e2d-ae6b1217cb5c",3.81484365463257,35134.7109375,4f424f4d-adf0-084e-ac58-00d861155724,2019-05-06T08:31:45.1115830Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,9210,34024.4140625,10,830,0
2019-05-06T08:31:49.509Z,06/05/2019\ 08:31:45,,3.68686676025391,AMD\ Ryzen\ 7\ 2700X\ Eight-Core\ Processor,06/05/2019\ 08:14:58,,[18-19],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,<Unknown>,10,,MOBO-adf0-084e-ac58-00d861155576,QJOB-0505-0915-4ba5-145f6c08979a,"SCDL-1677-25a7-14d4-ef34daddaa54\,SCDL-8ca2-2827-82e3-b1ec356e0a56\,SCDL-54ef-f525-6e2d-ae6b1217cb5c",3.78341293334961,34618.2265625,4f424f4d-adf0-084e-ac58-00d861155576,2019-05-06T08:31:45.5808090Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,9150,33734.83203125,10,890,0
2019-05-06T08:31:49.510Z,06/05/2019\ 08:31:46,,3.69193816184998,AMD\ Ryzen\ 7\ 2700X\ Eight-Core\ Processor,06/05/2019\ 08:14:58,,[1-2],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,<Unknown>,10,,MOBO-adf0-084e-ac58-00d861155711,QJOB-0505-0915-4ba5-145f6c08979a,"SCDL-1677-25a7-14d4-ef34daddaa54\,SCDL-8ca2-2827-82e3-b1ec356e0a56\,SCDL-54ef-f525-6e2d-ae6b1217cb5c",3.82874512672424,35530.75390625,4f424f4d-adf0-084e-ac58-00d861155711,2019-05-06T08:31:46.0174580Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,9280,34261.1875,10,770,0
2019-05-06T08:31:56.712Z,,,0,,06/05/2019\ 08:31:46,,[0-1],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,<Unknown>,10,,MOBO-adf0-084e-ac65-00d861155693,QJOB-0505-0915-4ba5-145f6c08979a,,0,0,4f424f4d-adf0-084e-ac65-00d861155693,2019-05-06T08:31:47.0044370Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:31:56.713Z,,,0,,06/05/2019\ 08:31:47,,[3-4],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,<Unknown>,10,,MOBO-adf0-084e-ac65-00d8611556a3,QJOB-0505-0915-4ba5-145f6c08979a,,0,0,4f424f4d-adf0-084e-ac65-00d8611556a3,2019-05-06T08:31:47.0112720Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:31:56.714Z,,,0,,06/05/2019\ 08:31:47,,[5-6],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,<Unknown>,10,,MOBO-adf0-084e-ac65-00d861155708,QJOB-0505-0915-4ba5-145f6c08979a,,0,0,4f424f4d-adf0-084e-ac65-00d861155708,2019-05-06T08:31:47.0130530Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:31:56.715Z,,,0,,06/05/2019\ 08:31:47,,[9-10],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,<Unknown>,10,,MOBO-adf0-084e-ac65-00d861144f30,QJOB-0505-0915-4ba5-145f6c08979a,,0,0,4f424f4d-adf0-084e-ac65-00d861144f30,2019-05-06T08:31:47.0172670Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:31:56.716Z,,,0,,06/05/2019\ 08:31:47,,[14-15],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,<Unknown>,10,,MOBO-adf0-084e-ac65-00d86115559a,QJOB-0505-0915-4ba5-145f6c08979a,,0,0,4f424f4d-adf0-084e-ac65-00d86115559a,2019-05-06T08:31:47.0215570Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:31:56.717Z,,,0,,06/05/2019\ 08:31:47,,[18-19],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,<Unknown>,10,,MOBO-adf0-084e-ac65-00d8611555ad,QJOB-0505-0915-4ba5-145f6c08979a,,0,0,4f424f4d-adf0-084e-ac65-00d8611555ad,2019-05-06T08:31:47.0249680Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:31:56.718Z,,,0,,06/05/2019\ 08:31:47,,[20-21],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,<Unknown>,10,,MOBO-adf0-084e-ac65-00d86115568e,QJOB-0505-0915-4ba5-145f6c08979a,,0,0,4f424f4d-adf0-084e-ac65-00d86115568e,2019-05-06T08:31:47.0266960Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:32:25.191Z,06/05/2019\ 08:32:23,,0,,06/05/2019\ 08:30:58,,[1-2],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,<Unknown>,10,,MOBO-adf0-084e-ac62-00d8611557ea,QJOB-0505-1821-211d-7c02f8356069,"SCDL-f244-deba-4cd6-1fe888878bb9\,SCDL-2f97-6e75-a86b-7d9f3cea6879\,SCDL-b248-3f34-192f-e4b3a24f235f",0,0,4f424f4d-adf0-084e-ac62-00d8611557ea,2019-05-06T08:32:23.7348030Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,180,650,0
2019-05-06T08:32:25.192Z,06/05/2019\ 08:32:24,,0,,06/05/2019\ 08:30:59,,[5-6],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,<Unknown>,10,,MOBO-adf0-084e-ac62-00d86115563f,QJOB-0505-1821-211d-7c02f8356069,"SCDL-f244-deba-4cd6-1fe888878bb9\,SCDL-2f97-6e75-a86b-7d9f3cea6879\,SCDL-b248-3f34-192f-e4b3a24f235f",0,0,4f424f4d-adf0-084e-ac62-00d86115563f,2019-05-06T08:32:24.2101270Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,180,650,0
2019-05-06T08:32:25.193Z,06/05/2019\ 08:32:24,,0,,06/05/2019\ 08:30:59,,[7-8],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,<Unknown>,10,,MOBO-adf0-084e-ac62-00d861155680,QJOB-0505-1821-211d-7c02f8356069,"SCDL-f244-deba-4cd6-1fe888878bb9\,SCDL-2f97-6e75-a86b-7d9f3cea6879\,SCDL-b248-3f34-192f-e4b3a24f235f",0,0,4f424f4d-adf0-084e-ac62-00d861155680,2019-05-06T08:32:24.6922950Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,180,650,0
2019-05-06T08:32:25.194Z,06/05/2019\ 08:32:24,,0,,06/05/2019\ 08:30:59,,[8-9],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,<Unknown>,10,,MOBO-adf0-084e-ac62-00d861155649,QJOB-0505-1821-211d-7c02f8356069,"SCDL-f244-deba-4cd6-1fe888878bb9\,SCDL-2f97-6e75-a86b-7d9f3cea6879\,SCDL-b248-3f34-192f-e4b3a24f235f",0,0,4f424f4d-adf0-084e-ac62-00d861155649,2019-05-06T08:32:24.9579590Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,180,650,0
2019-05-06T08:32:35.223Z,06/05/2019\ 08:32:25,,0,,06/05/2019\ 08:31:00,,[10-11],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,<Unknown>,10,,MOBO-adf0-084e-ac62-00d861155681,QJOB-0505-1821-211d-7c02f8356069,"SCDL-f244-deba-4cd6-1fe888878bb9\,SCDL-2f97-6e75-a86b-7d9f3cea6879\,SCDL-b248-3f34-192f-e4b3a24f235f",0,0,4f424f4d-adf0-084e-ac62-00d861155681,2019-05-06T08:32:25.0858760Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,160,650,0
2019-05-06T08:32:35.224Z,06/05/2019\ 08:32:25,,0,,06/05/2019\ 08:31:01,,[12-13],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,<Unknown>,10,,MOBO-adf0-084e-ac62-00d86115568b,QJOB-0505-1821-211d-7c02f8356069,"SCDL-f244-deba-4cd6-1fe888878bb9\,SCDL-2f97-6e75-a86b-7d9f3cea6879\,SCDL-b248-3f34-192f-e4b3a24f235f",0,0,4f424f4d-adf0-084e-ac62-00d86115568b,2019-05-06T08:32:25.3125140Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,160,650,0
2019-05-06T08:32:35.225Z,06/05/2019\ 08:32:26,,0,,06/05/2019\ 08:31:09,,[17-18],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,<Unknown>,10,,MOBO-adf0-084e-ac62-00d8611556a8,QJOB-0505-1821-211d-7c02f8356069,"SCDL-f244-deba-4cd6-1fe888878bb9\,SCDL-2f97-6e75-a86b-7d9f3cea6879\,SCDL-b248-3f34-192f-e4b3a24f235f",0,0,4f424f4d-adf0-084e-ac62-00d8611556a8,2019-05-06T08:32:26.0538160Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,80,650,0
2019-05-06T08:32:35.226Z,06/05/2019\ 08:32:26,,0,,06/05/2019\ 08:31:17,,[19-20],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,<Unknown>,10,,MOBO-adf0-084e-ac62-00d86115568d,QJOB-0505-1821-211d-7c02f8356069,"SCDL-f244-deba-4cd6-1fe888878bb9\,SCDL-2f97-6e75-a86b-7d9f3cea6879\,SCDL-b248-3f34-192f-e4b3a24f235f",0,0,4f424f4d-adf0-084e-ac62-00d86115568d,2019-05-06T08:32:26.4984470Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,10,650,0
2019-05-06T08:32:35.227Z,,,0,,06/05/2019\ 08:32:26,,[1-2],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,<Unknown>,10,,MOBO-adf0-084e-ac62-00d861155649,QJOB-0505-1821-211d-7c02f8356069,,0,0,4f424f4d-adf0-084e-ac62-00d861155649,2019-05-06T08:32:26.6711530Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:32:35.228Z,,,0,,06/05/2019\ 08:32:26,,[6-7],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,<Unknown>,10,,MOBO-adf0-084e-ac12-00d8611575c2,QJOB-0505-1821-211d-7c02f8356069,,0,0,4f424f4d-adf0-084e-ac12-00d8611575c2,2019-05-06T08:32:26.7172380Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:32:45.171Z,,,0,,06/05/2019\ 08:32:35,,[7-8],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,<Unknown>,10,,MOBO-adf0-084e-ac62-00d861155527,QJOB-0505-1821-211d-7c02f8356069,,0,0,4f424f4d-adf0-084e-ac62-00d861155527,2019-05-06T08:32:35.0239130Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:32:45.172Z,,,0,,06/05/2019\ 08:32:35,,[11-12],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,<Unknown>,10,,MOBO-adf0-084e-ac62-00d861155685,QJOB-0505-1821-211d-7c02f8356069,,0,0,4f424f4d-adf0-084e-ac62-00d861155685,2019-05-06T08:32:35.0275500Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:32:45.173Z,,,0,,06/05/2019\ 08:32:35,,[14-15],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,<Unknown>,10,,MOBO-adf0-084e-ac62-00d86115568b,QJOB-0505-1821-211d-7c02f8356069,,0,0,4f424f4d-adf0-084e-ac62-00d86115568b,2019-05-06T08:32:35.0302410Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:32:45.174Z,,,0,,06/05/2019\ 08:32:35,,[15-16],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,<Unknown>,10,,MOBO-adf0-084e-ac62-00d861155638,QJOB-0505-1821-211d-7c02f8356069,,0,0,4f424f4d-adf0-084e-ac62-00d861155638,2019-05-06T08:32:35.0312140Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:32:45.175Z,,,0,,06/05/2019\ 08:32:35,,[19-20],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,<Unknown>,10,,MOBO-adf0-084e-ac62-00d8611556a8,QJOB-0505-1821-211d-7c02f8356069,,0,0,4f424f4d-adf0-084e-ac62-00d8611556a8,2019-05-06T08:32:35.0436460Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:33:35.141Z,06/05/2019\ 08:33:25,,3.69976568222046,AMD\ Ryzen\ 7\ 2700X\ Eight-Core\ Processor,06/05/2019\ 00:25:59,,[3-4],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,<Unknown>,10,,MOBO-adf0-084e-ac62-00d86115578f,QJOB-0505-1821-211d-7c02f8356069,"SCDL-f244-deba-4cd6-1fe888878bb9\,SCDL-2f97-6e75-a86b-7d9f3cea6879\,SCDL-b248-3f34-192f-e4b3a24f235f",4.01342535018921,1159679.25,4f424f4d-adf0-084e-ac62-00d86115578f,2019-05-06T08:33:25.1128140Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,288950,1069047.25,10,1360,0
2019-05-06T08:33:45.153Z,,,0,,06/05/2019\ 08:33:36,,[3-4],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-a|na|60021,<Unknown>,10,,MOBO-adf0-084e-ac62-00d86115568d,QJOB-0505-1821-211d-7c02f8356069,,0,0,4f424f4d-adf0-084e-ac62-00d86115568d,2019-05-06T08:33:36.3182400Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:34:24.299Z,,,0,,06/05/2019\ 08:34:14,,[136-137],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-8902-309c23845b88,QJOB-0425-1504-9b73-148267a8fd96,,0,0,4f424f4d-58d8-00d7-8902-309c23845b88,2019-05-06T08:34:14.7857310Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:34:24.300Z,,,0,,06/05/2019\ 08:34:14,,[183-184],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-8902-309c23845a8d,QJOB-0425-1504-9b73-148267a8fd96,,0,0,4f424f4d-58d8-00d7-8902-309c23845a8d,2019-05-06T08:34:14.8371130Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:35:05.923Z,06/05/2019\ 08:35:04,,0,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,06/05/2019\ 07:04:11,,[41-42],docker.base.config>docker.base>docker-mining>money\ money\ money\ qualif,docker.base.config>docker.base>docker-mining>money money money qualif,_coin_miner,-15,,MOBO-58d8-00d7-895f-309c23845cf6,QJOB-0327-1429-cd5a-5439696fab1f,"SCDL-3abf-d8a9-91d4-86e3997e698f\,SCDL-7705-be56-93c5-5dfdcd8b3dfe",0,179615.6875,4f424f4d-58d8-00d7-895f-309c23845cf6,2019-05-06T08:35:04.3757550Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,53780,182776.640625,10,750,0
2019-05-06T08:38:24.301Z,,,0,,06/05/2019\ 08:38:15,,[184-185],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-2a2e-309c23845bb0,QJOB-0425-1504-9b73-148267a8fd96,,0,0,4f424f4d-58d8-00d7-2a2e-309c23845bb0,2019-05-06T08:38:15.4221220Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:38:24.302Z,,,0,,06/05/2019\ 08:38:15,,[185-186],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-2a2e-309c237ec7a1,QJOB-0425-1504-9b73-148267a8fd96,,0,0,4f424f4d-58d8-00d7-2a2e-309c237ec7a1,2019-05-06T08:38:15.4238340Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T08:39:31.262Z,06/05/2019\ 08:39:27,,0,,06/05/2019\ 08:31:47,,[12-13],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,<Unknown>,10,,MOBO-adf0-084e-ac65-00d8611555d0,QJOB-0505-0915-4ba5-145f6c08979a,"SCDL-e7c0-2431-60da-e7adca745297\,SCDL-0b51-6da8-5861-fe7b29ee97b5\,SCDL-9b30-43a9-0cbf-02b19b49421f",0,0,4f424f4d-adf0-084e-ac65-00d8611555d0,2019-05-06T08:39:27.2818590Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,2490,1450,0
2019-05-06T08:39:31.263Z,06/05/2019\ 08:39:27,,0,,06/05/2019\ 08:31:47,,[19-20],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,<Unknown>,10,,MOBO-adf0-084e-ac65-00d86115569d,QJOB-0505-0915-4ba5-145f6c08979a,"SCDL-e7c0-2431-60da-e7adca745297\,SCDL-0b51-6da8-5861-fe7b29ee97b5\,SCDL-9b30-43a9-0cbf-02b19b49421f",0,0,4f424f4d-adf0-084e-ac65-00d86115569d,2019-05-06T08:39:27.4367830Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,2490,1440,0
2019-05-06T08:39:31.264Z,06/05/2019\ 08:39:28,,0,,06/05/2019\ 08:31:47,,[7-8],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,<Unknown>,10,,MOBO-adf0-084e-ac65-00d861155698,QJOB-0505-0915-4ba5-145f6c08979a,"SCDL-e7c0-2431-60da-e7adca745297\,SCDL-0b51-6da8-5861-fe7b29ee97b5\,SCDL-9b30-43a9-0cbf-02b19b49421f",0,0,4f424f4d-adf0-084e-ac65-00d861155698,2019-05-06T08:39:28.6368150Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,2490,2090,0
2019-05-06T08:39:31.265Z,06/05/2019\ 08:39:29,,0,,06/05/2019\ 08:31:47,,[18-19],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,<Unknown>,10,,MOBO-adf0-084e-ac65-00d8611555ad,QJOB-0505-0915-4ba5-145f6c08979a,"SCDL-e7c0-2431-60da-e7adca745297\,SCDL-0b51-6da8-5861-fe7b29ee97b5\,SCDL-9b30-43a9-0cbf-02b19b49421f",0,0,4f424f4d-adf0-084e-ac65-00d8611555ad,2019-05-06T08:39:29.1018060Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,2490,2080,0
2019-05-06T08:39:31.266Z,06/05/2019\ 08:39:29,,0,,06/05/2019\ 08:31:47,,[20-21],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-163029-MN-Q2-h|na|60035,<Unknown>,10,,MOBO-adf0-084e-ac65-00d86115568e,QJOB-0505-0915-4ba5-145f6c08979a,"SCDL-e7c0-2431-60da-e7adca745297\,SCDL-0b51-6da8-5861-fe7b29ee97b5\,SCDL-9b30-43a9-0cbf-02b19b49421f",0,0,4f424f4d-adf0-084e-ac65-00d86115568e,2019-05-06T08:39:29.3015340Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,2490,2070,0
2019-05-06T08:39:34.318Z,06/05/2019\ 08:39:25,,3.60800051689148,AMD\ Ryzen\ 7\ 2700X\ Eight-Core\ Processor,06/05/2019\ 08:31:02,,[0-1],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-157004-MN-Q2-e|na|60049,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-157004-MN-Q2-e|na|60049,<Unknown>,10,,MOBO-adf0-084e-abed-00d861156b29,QJOB-0505-0859-e477-589d2413428d,"SCDL-e2a0-f9e5-fc34-34367e78bc2d\,SCDL-f674-3875-9488-3cdbee4935fc\,SCDL-f2dc-c790-6067-b821af1c0e3a",3.86547613143921,3092.380859375,4f424f4d-adf0-084e-abed-00d861156b29,2019-05-06T08:39:25.7598470Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,800,2886.400390625,3480,750,0
2019-05-06T08:39:34.319Z,06/05/2019\ 08:39:26,,3.60671257972717,AMD\ Ryzen\ 7\ 2700X\ Eight-Core\ Processor,06/05/2019\ 08:31:02,,[3-4],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-157004-MN-Q2-e|na|60049,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-157004-MN-Q2-e|na|60049,<Unknown>,10,,MOBO-adf0-084e-abed-00d861156b2f,QJOB-0505-0859-e477-589d2413428d,"SCDL-e2a0-f9e5-fc34-34367e78bc2d\,SCDL-f674-3875-9488-3cdbee4935fc\,SCDL-f2dc-c790-6067-b821af1c0e3a",3.74154376983643,2993.23510742188,4f424f4d-adf0-084e-abed-00d861156b2f,2019-05-06T08:39:26.9269900Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,800,2885.3701171875,3480,750,0
