time,energy,event_type,wattmin,epower
869376,1.14123e+10,e,90900,12100
869377,1.14123e+10,e,90900,12020
869377,1.14123e+10,e,90900,11940
869378,1.14123e+10,e,90900,11860
869378,1.14123e+10,e,90900,11780
869379,1.14123e+10,e,90900,11700
869383,1.14124e+10,e,90900,11620
869384,1.14124e+10,e,90900,11540
869385,1.14124e+10,e,90900,11460
869385,1.14124e+10,e,90900,11380
869385,1.14124e+10,e,90900,11300
869385,1.14124e+10,e,90900,11220
869385,1.14124e+10,e,90900,11140
869392,1.14125e+10,e,90900,11060
869393,1.14125e+10,e,90900,10980
869400,1.14126e+10,s,90900,10900
869400,1.14126e+10,s,90900,10980
869400,1.14126e+10,s,90900,11060
869400,1.14126e+10,s,90900,11140
869400,1.14126e+10,s,90900,11220
869400,1.14126e+10,s,90900,11300
869400,1.14126e+10,s,90900,11380
869400,1.14126e+10,s,90900,11460
869400,1.14126e+10,s,90900,11540
869400,1.14126e+10,s,90900,11620
869400,1.14126e+10,s,90900,11700
869400,1.14126e+10,s,90900,11780
869400,1.14126e+10,s,90900,11860
869400,1.14126e+10,s,90900,11940
869402,1.14126e+10,e,90900,12020
869414,1.14128e+10,e,90900,11940
869430,1.14129e+10,e,90900,11860
869431,1.1413e+10,e,90900,11780
869432,1.1413e+10,e,90900,11700
869432,1.1413e+10,e,90900,11620
869433,1.1413e+10,e,90900,11540
869436,1.1413e+10,e,90900,11460
869436,1.1413e+10,e,90900,11380
869439,1.1413e+10,e,90900,11300
869439,1.14131e+10,e,90900,11220
869443,1.14131e+10,e,90900,11140
869443,1.14131e+10,e,90900,11060
869443,1.14131e+10,e,90900,10980
869460,1.14133e+10,s,90900,10900
869460,1.14133e+10,s,90900,10900
869460,1.14133e+10,s,90900,10900
869463,1.14133e+10,e,90900,10900
869463,1.14133e+10,e,90900,10900
869463,1.14133e+10,s,90900,10900
869463,1.14133e+10,e,90900,10980
869463,1.14133e+10,s,90900,10980
869466,1.14133e+10,e,90900,11060
869466,1.14133e+10,e,90900,10980
869466,1.14133e+10,e,90900,10900
869467,1.14134e+10,e,90900,10820
869467,1.14134e+10,e,90900,10740
869467,1.14134e+10,e,90900,10660
869468,1.14134e+10,e,90900,10580
869475,1.14134e+10,e,90900,10500
869475,1.14134e+10,e,90900,10420
869475,1.14134e+10,e,90900,10340
869580,1.14145e+10,s,90900,10260
869580,1.14145e+10,s,90900,10260
869580,1.14145e+10,s,90900,10260
869580,1.14145e+10,s,90900,10260
869583,1.14145e+10,e,90900,10260
869583,1.14145e+10,e,90900,10260
869583,1.14145e+10,e,90900,10260
869583,1.14145e+10,s,90900,10260
869583,1.14145e+10,e,90900,10340
869583,1.14145e+10,s,90900,10340
869585,1.14146e+10,e,90900,10420
869585,1.14146e+10,e,90900,10340
869595,1.14147e+10,e,90900,10260
869595,1.14147e+10,s,90900,10260
869597,1.14147e+10,e,90900,10340
869700,1.14157e+10,s,90900,10260
869700,1.14157e+10,s,90900,10260
869700,1.14157e+10,s,90900,10260
869700,1.14157e+10,s,90900,10340
869700,1.14157e+10,s,90900,10420
869703,1.14158e+10,e,90900,10500
869703,1.14158e+10,e,90900,10500
869703,1.14158e+10,s,90900,10500
869703,1.14158e+10,s,90900,10580
869704,1.14158e+10,e,90900,10660
869706,1.14158e+10,e,90900,10580
869708,1.14158e+10,e,90900,10500
869713,1.14159e+10,e,90900,10420
869730,1.14161e+10,e,90900,10340
869760,1.14164e+10,s,90900,10260
869760,1.14164e+10,s,90900,10260
869763,1.14164e+10,e,90900,10340
869763,1.14164e+10,s,90900,10340.1
869765,1.14164e+10,e,90900,10420
869766,1.14164e+10,e,90900,10340
869820,1.1417e+10,s,90900,10260
869820,1.1417e+10,s,90900,10260
869820,1.1417e+10,s,90900,10260
869820,1.1417e+10,s,90900,10260
869820,1.1417e+10,s,90900,10260
869820,1.1417e+10,s,90900,10340
869820,1.1417e+10,s,90900,10420
869823,1.1417e+10,e,90900,10500
869823,1.1417e+10,e,90900,10500
869823,1.1417e+10,s,90900,10500
869824,1.1417e+10,e,90900,10580
869824,1.1417e+10,s,90900,10580
869824,1.1417e+10,e,90900,10660
869824,1.1417e+10,e,90900,10580
869824,1.1417e+10,s,90900,10580
869825,1.1417e+10,e,90900,10660
869830,1.14171e+10,e,90900,10580
869831,1.14171e+10,e,90900,10500
869832,1.14171e+10,e,90900,10420
869834,1.14171e+10,e,90900,10340
869940,1.14182e+10,s,90900,10260
869940,1.14182e+10,s,90900,10260
869940,1.14182e+10,s,90900,10260
869943,1.14183e+10,e,90900,10340
869948,1.14183e+10,e,90900,10340
869948,1.14183e+10,s,90900,10339.9
869950,1.14183e+10,e,90900,10420
870000,1.14188e+10,s,90900,10340
870000,1.14188e+10,s,90900,10340
870000,1.14188e+10,s,90900,10340
870001,1.14189e+10,e,90900,10340
870001,1.14189e+10,s,90900,10340
870020,1.1419e+10,e,90900,10420
870052,1.14194e+10,e,90900,10340
870052,1.14194e+10,s,90900,10339.9
870052,1.14194e+10,s,90900,10420
870052,1.14194e+10,s,90900,10500
870104,1.14199e+10,e,90900,10580
870104,1.14199e+10,s,90900,10580
870104,1.14199e+10,s,90900,10660
870104,1.14199e+10,s,90900,10740
870125,1.14202e+10,e,90900,10820
870152,1.14204e+10,e,90900,10740
870154,1.14205e+10,e,90900,10660
870161,1.14205e+10,e,90900,10580
870167,1.14206e+10,e,90900,10500
870180,1.14207e+10,s,90900,10420
870202,1.1421e+10,e,90900,10500
870208,1.1421e+10,e,90900,10420
870214,1.14211e+10,e,90900,10340
870240,1.14214e+10,s,90900,10260
870240,1.14214e+10,s,90900,10260
870243,1.14214e+10,e,90900,10260
870243,1.14214e+10,e,90900,10260
870243,1.14214e+10,s,90900,10260
870360,1.14226e+10,s,90900,10340
870369,1.14227e+10,e,90900,10420
870420,1.14232e+10,s,90900,10340
870420,1.14232e+10,s,90900,10340
870420,1.14232e+10,s,90900,10340
870420,1.14232e+10,s,90900,10340
870420,1.14232e+10,s,90900,10340
870423,1.14232e+10,e,90900,10340
870423,1.14233e+10,e,90900,10340
870423,1.14233e+10,s,90900,10340
870426,1.14233e+10,e,90900,10420
870426,1.14233e+10,s,90900,10420
870427,1.14233e+10,e,90900,10500
870427,1.14233e+10,e,90900,10500
870427,1.14233e+10,s,90900,10500
870430,1.14233e+10,e,90900,10580
870431,1.14233e+10,e,90900,10500
870435,1.14234e+10,e,90900,10420
870592,1.1425e+10,e,90900,10340
870780,1.14269e+10,s,90900,10260
870780,1.14269e+10,s,90900,10260
870780,1.14269e+10,s,90900,10260
870780,1.14269e+10,s,90900,10260
870780,1.14269e+10,s,90900,10260
870780,1.14269e+10,e,90900,10260
870781,1.14269e+10,e,90900,10260
870781,1.14269e+10,e,90900,10260
870783,1.1427e+10,e,90900,10260
870783,1.1427e+10,s,90900,10260
870783,1.1427e+10,s,90900,10340
870806,1.14272e+10,e,90900,10420
870832,1.14275e+10,e,90900,10340
870832,1.14275e+10,s,90900,10340
870832,1.14275e+10,s,90900,10420
870832,1.14275e+10,s,90900,10500
870832,1.14275e+10,s,90900,10580
870872,1.14279e+10,e,90900,10660
870878,1.1428e+10,e,90900,10580
870900,1.14282e+10,e,90900,10500
870926,1.14285e+10,e,90900,10420
870949,1.14287e+10,e,90900,10340
870960,1.14288e+10,s,90900,10260
870966,1.14289e+10,e,90900,10340
871440,1.14337e+10,s,90900,10260
871667,1.14361e+10,e,90900,10340
871860,1.14381e+10,s,90900,10260
871872,1.14382e+10,e,90900,10340
871980,1.14393e+10,s,90900,10260
872160,1.14411e+10,s,90900,10260
872160,1.14411e+10,s,90900,10260
872160,1.14411e+10,s,90900,10340
872160,1.14411e+10,s,90900,10420
872160,1.14411e+10,s,90900,10500
872160,1.14411e+10,s,90900,10580
872160,1.14411e+10,s,90900,10660
872160,1.14411e+10,s,90900,10740
872160,1.14411e+10,s,90900,10820
872160,1.14411e+10,s,90900,10900
872160,1.14411e+10,s,90900,10980
872160,1.14411e+10,s,90900,11060
872160,1.14411e+10,s,90900,11140
872160,1.14411e+10,s,90900,11220
872160,1.14411e+10,s,90900,11300
872160,1.14411e+10,s,90900,11380
872160,1.14411e+10,s,90900,11460
872160,1.14411e+10,s,90900,11540
872160,1.14411e+10,s,90900,11620
872160,1.14411e+10,s,90900,11700
872160,1.14411e+10,s,90900,11780
872160,1.14411e+10,s,90900,11860
872160,1.14411e+10,s,90900,11940
872160,1.14411e+10,s,90900,12020
872160,1.14411e+10,s,90900,12100
872160,1.14411e+10,s,90900,12180
872160,1.14411e+10,s,90900,12260
872160,1.14411e+10,s,90900,12340
872160,1.14411e+10,s,90900,12420
872160,1.14411e+10,s,90900,12500
872160,1.14411e+10,s,90900,12580
872160,1.14411e+10,s,90900,12660
872160,1.14411e+10,s,90900,12740
872160,1.14411e+10,s,90900,12820
872160,1.14411e+10,s,90900,12900
872160,1.14411e+10,s,90900,12980
872160,1.14411e+10,s,90900,13060
872160,1.14411e+10,s,90900,13140
872160,1.14411e+10,s,90900,13220
872160,1.14411e+10,s,90900,13300
872160,1.14411e+10,s,90900,13380
872160,1.14411e+10,s,90900,13460
872160,1.14411e+10,s,90900,13540
872160,1.14411e+10,e,90900,13620
872160,1.14411e+10,s,90900,13620
872160,1.14411e+10,e,90900,13700
872162,1.14412e+10,e,90900,13620
872164,1.14412e+10,e,90900,13540
872164,1.14412e+10,e,90900,13460
872164,1.14412e+10,e,90900,13380
872165,1.14412e+10,e,90900,13300
872165,1.14412e+10,e,90900,13220
872165,1.14412e+10,e,90900,13140
872166,1.14412e+10,e,90900,13060
872167,1.14412e+10,e,90900,12980
872169,1.14413e+10,e,90900,12900
872170,1.14413e+10,e,90900,12820
872171,1.14413e+10,e,90900,12740
872174,1.14413e+10,e,90900,12660
872176,1.14413e+10,e,90900,12580
872178,1.14414e+10,e,90900,12500
872179,1.14414e+10,e,90900,12420
872180,1.14414e+10,e,90900,12340
872181,1.14414e+10,e,90900,12260
872183,1.14414e+10,e,90900,12180
872184,1.14415e+10,e,90900,12100
872185,1.14415e+10,e,90900,12020
872185,1.14415e+10,e,90900,11940
872186,1.14415e+10,e,90900,11860
872190,1.14415e+10,e,90900,11780
872191,1.14415e+10,e,90900,11700
872191,1.14415e+10,e,90900,11620
872195,1.14416e+10,e,90900,11540
872195,1.14416e+10,e,90900,11460
872196,1.14416e+10,e,90900,11380
872196,1.14416e+10,e,90900,11300
872196,1.14416e+10,e,90900,11220
872197,1.14416e+10,e,90900,11140
872198,1.14416e+10,e,90900,11060
872198,1.14416e+10,s,90900,11060
872201,1.14416e+10,e,90900,11140
872201,1.14416e+10,e,90900,11060
872202,1.14417e+10,e,90900,10980
872203,1.14417e+10,e,90900,10900
872203,1.14417e+10,e,90900,10820
872206,1.14417e+10,e,90900,10740
872207,1.14417e+10,e,90900,10660
872207,1.14417e+10,e,90900,10580
872215,1.14418e+10,e,90900,10500
872218,1.14418e+10,e,90900,10420
872224,1.14419e+10,e,90900,10340
872400,1.14437e+10,s,90900,10260
872401,1.14437e+10,e,90900,10260
872401,1.14437e+10,s,90900,10260
872407,1.14438e+10,e,90900,10340
895440,1.16801e+10,s,90900,10260
895453,1.16802e+10,e,90900,10260
895453,1.16802e+10,s,90900,10260
900300,1.17303e+10,s,90900,10340
900300,1.17303e+10,s,90900,10340
900303,1.17304e+10,e,90900,10340
900401,1.17314e+10,e,90900,10340
900401,1.17314e+10,s,90900,10340
900840,1.1736e+10,s,90900,10420
900840,1.1736e+10,s,90900,10420
900853,1.17361e+10,e,90900,10420
900900,1.17366e+10,s,90900,10420
900900,1.17366e+10,s,90900,10420
900900,1.17366e+10,s,90900,10420
900900,1.17366e+10,s,90900,10420
900900,1.17366e+10,s,90900,10420
900900,1.17366e+10,s,90900,10420
900900,1.17366e+10,s,90900,10420
900900,1.17366e+10,s,90900,10420
900900,1.17366e+10,s,90900,10420
900902,1.17366e+10,e,90900,10420
900903,1.17366e+10,e,90900,10420
900907,1.17366e+10,e,90900,10420
900907,1.17366e+10,s,90900,10420
900907,1.17366e+10,s,90900,10500
900907,1.17366e+10,e,90900,10579.9
900907,1.17366e+10,s,90900,10924.2
900907,1.17366e+10,s,90900,10660
900907,1.17366e+10,s,90900,10740
900907,1.17366e+10,s,90900,10820
900907,1.17366e+10,s,90900,10900
900907,1.17366e+10,s,90900,10980
900907,1.17366e+10,s,90900,11060
900907,1.17366e+10,s,90900,11140
900907,1.17366e+10,s,90900,11220
900907,1.17366e+10,s,90900,11300
900907,1.17366e+10,s,90900,11380
900907,1.17366e+10,s,90900,11460
900907,1.17366e+10,s,90900,11540
900913,1.17367e+10,e,90900,11620
900913,1.17367e+10,s,90900,11620
900913,1.17367e+10,s,90900,11700
900913,1.17367e+10,s,90900,11780
900913,1.17367e+10,s,90900,11860
900913,1.17367e+10,s,90900,11940
900913,1.17367e+10,s,90900,12020
900913,1.17367e+10,e,90900,12100
900913,1.17367e+10,e,90900,12100
900913,1.17367e+10,s,90900,12099.9
900913,1.17367e+10,s,90900,12180
900913,1.17367e+10,s,90900,12260
900913,1.17367e+10,s,90900,12340
900913,1.17367e+10,s,90900,12420
900913,1.17367e+10,s,90900,12500
900913,1.17367e+10,s,90900,12580
900913,1.17367e+10,s,90900,12660
900913,1.17367e+10,s,90900,12740
900913,1.17367e+10,s,90900,12820
900913,1.17367e+10,s,90900,12900
900913,1.17367e+10,s,90900,12980
900913,1.17367e+10,s,90900,13060
900913,1.17367e+10,s,90900,13140
900913,1.17367e+10,s,90900,13220
900913,1.17367e+10,s,90900,13300
900913,1.17367e+10,s,90900,13380
900913,1.17367e+10,s,90900,13460
900913,1.17367e+10,s,90900,13540
900913,1.17367e+10,s,90900,13620
900913,1.17367e+10,s,90900,13700
901020,1.17382e+10,s,90900,13780
901023,1.17382e+10,e,90900,13780
901023,1.17382e+10,s,90900,13780
901023,1.17382e+10,s,90900,13860
901023,1.17382e+10,s,90900,13940
901023,1.17382e+10,s,90900,14020
901023,1.17382e+10,s,90900,14100
901038,1.17384e+10,e,90900,14180
901048,1.17386e+10,e,90900,14100
901056,1.17387e+10,e,90900,14020
901064,1.17388e+10,e,90900,13940
901065,1.17388e+10,e,90900,13860
901265,1.17416e+10,e,90900,13780
901281,1.17418e+10,e,90900,13700
901290,1.17419e+10,e,90900,13620
901324,1.17424e+10,e,90900,13540
901357,1.17428e+10,e,90900,13460
901359,1.17429e+10,e,90900,13380
901680,1.17471e+10,s,90900,13300
901713,1.17476e+10,e,90900,13380
901724,1.17477e+10,e,90900,13300
901729,1.17478e+10,e,90900,13220
901736,1.17479e+10,e,90900,13140
901786,1.17485e+10,e,90900,13060
901791,1.17486e+10,e,90900,12980
901791,1.17486e+10,e,90900,12900
901794,1.17486e+10,e,90900,12820
901798,1.17487e+10,e,90900,12740
901799,1.17487e+10,e,90900,12660
901800,1.17487e+10,s,90900,12580
901803,1.17487e+10,e,90900,12580
901803,1.17487e+10,s,90900,12580
901808,1.17488e+10,e,90900,12660
901813,1.17489e+10,e,90900,12580
901816,1.17489e+10,e,90900,12500
901835,1.17491e+10,e,90900,12420
901844,1.17493e+10,e,90900,12340
901886,1.17498e+10,e,90900,12260
901927,1.17503e+10,e,90900,12180
902348,1.17554e+10,e,90900,12100
902348,1.17554e+10,s,90900,12100
902348,1.17554e+10,s,90900,12180
902348,1.17554e+10,s,90900,12260
902348,1.17554e+10,s,90900,12340
902348,1.17554e+10,s,90900,12420
902348,1.17554e+10,s,90900,12500
902760,1.17605e+10,s,90900,12580
902764,1.17606e+10,e,90900,12660
903736,1.17728e+10,e,90900,12580
903736,1.17728e+10,s,90900,12580
903796,1.17736e+10,e,90900,12660
903796,1.17736e+10,s,90900,12660
903796,1.17736e+10,s,90900,12740
903796,1.17736e+10,s,90900,12820
903796,1.17736e+10,s,90900,12900
903796,1.17736e+10,s,90900,12980
903796,1.17736e+10,s,90900,13060
903796,1.17736e+10,s,90900,13140
903796,1.17736e+10,s,90900,13220
903796,1.17736e+10,s,90900,13300
903796,1.17736e+10,s,90900,13380
903796,1.17736e+10,s,90900,13460
903796,1.17736e+10,s,90900,13540
903796,1.17736e+10,s,90900,13620
903796,1.17736e+10,s,90900,13700
903796,1.17736e+10,s,90900,13780
904329,1.1781e+10,e,90900,13860
905890,1.18025e+10,e,90900,13780
905974,1.18036e+10,e,90900,13700
905985,1.18038e+10,e,90900,13620
905995,1.18039e+10,e,90900,13540
905998,1.1804e+10,e,90900,13460
905999,1.1804e+10,e,90900,13380
906015,1.18042e+10,e,90900,13300
906015,1.18042e+10,e,90900,13220
906029,1.18044e+10,e,90900,13140
906097,1.18053e+10,e,90900,13060
906106,1.18054e+10,e,90900,12980
906111,1.18054e+10,e,90900,12900
906113,1.18055e+10,e,90900,12820
906115,1.18055e+10,e,90900,12740
906116,1.18055e+10,e,90900,12660
906118,1.18055e+10,e,90900,12580
906120,1.18056e+10,e,90900,12500
906122,1.18056e+10,e,90900,12420
906127,1.18056e+10,e,90900,12340
906142,1.18058e+10,e,90900,12260
906231,1.18069e+10,e,90900,12180
907200,1.18186e+10,s,90900,12100
907200,1.18186e+10,s,90900,12100
907202,1.18187e+10,e,90900,12100
907202,1.18187e+10,s,90900,12100
907202,1.18187e+10,s,90900,12180
907202,1.18187e+10,s,90900,12260
907202,1.18187e+10,s,90900,12340
907202,1.18187e+10,s,90900,12420
907202,1.18187e+10,s,90900,12500
907202,1.18187e+10,s,90900,12580
907202,1.18187e+10,s,90900,12660
907202,1.18187e+10,s,90900,12740
907202,1.18187e+10,s,90900,12820
907202,1.18187e+10,s,90900,12900
907202,1.18187e+10,s,90900,12980
907202,1.18187e+10,s,90900,13060
907202,1.18187e+10,s,90900,13140
907203,1.18187e+10,e,90900,13220
907203,1.18187e+10,s,90900,13220
907203,1.18187e+10,s,90900,13300
907203,1.18187e+10,s,90900,13380
907203,1.18187e+10,s,90900,13460
907203,1.18187e+10,s,90900,13540
907203,1.18187e+10,s,90900,13620
907203,1.18187e+10,s,90900,13700
907492,1.18226e+10,e,90900,13780
907597,1.18241e+10,e,90900,13700
907605,1.18242e+10,e,90900,13620
907619,1.18244e+10,e,90900,13540
907645,1.18247e+10,e,90900,13460
907722,1.18258e+10,e,90900,13380
907745,1.18261e+10,e,90900,13300
907772,1.18264e+10,e,90900,13220
907794,1.18267e+10,e,90900,13140
907800,1.18268e+10,e,90900,13060
907800,1.18268e+10,e,90900,NA
907800,1.18268e+10,e,90900,NA
907800,1.18268e+10,e,90900,NA
907800,1.18268e+10,e,90900,NA
907800,1.18268e+10,e,90900,NA
907800,1.18268e+10,e,90900,NA
907890,1.18279e+10,e,90900,12500
907900,1.18281e+10,e,90900,12420
908463,1.1835e+10,e,90900,12340
908509,1.18356e+10,e,90900,12260
908512,1.18356e+10,e,90900,12180
908531,1.18358e+10,e,90900,12100
908548,1.1836e+10,e,90900,12020
908557,1.18361e+10,e,90900,11940
908561,1.18362e+10,e,90900,11860
908565,1.18362e+10,e,90900,11780
908590,1.18365e+10,e,90900,11700
908629,1.1837e+10,e,90900,11620
910200,1.18551e+10,s,90900,11540
910208,1.18552e+10,e,90900,11620
910554,1.18592e+10,e,90900,11540
910572,1.18594e+10,e,90900,11460
910686,1.18607e+10,e,90900,11380
910688,1.18607e+10,e,90900,11300
910688,1.18607e+10,e,90900,11220
910695,1.18608e+10,e,90900,11140
911591,1.18707e+10,e,90900,11060
911679,1.18717e+10,e,90900,10980
911682,1.18717e+10,e,90900,10900
911734,1.18723e+10,e,90900,10820
911764,1.18726e+10,e,90900,10740
911797,1.18729e+10,e,90900,10660
911804,1.1873e+10,e,90900,10580
911806,1.1873e+10,e,90900,10500
911806,1.1873e+10,e,90900,10420
911809,1.18731e+10,e,90900,10340
913200,1.18873e+10,s,90900,10260
913200,1.18873e+10,s,90900,10260
913200,1.18873e+10,e,90900,10260
913317,1.18885e+10,e,90900,10260
913317,1.18885e+10,s,90900,10260
914940,1.19053e+10,s,90900,10340
914956,1.19055e+10,e,90900,10420
915060,1.19066e+10,s,90900,10340
915060,1.19066e+10,s,90900,10420
915060,1.19066e+10,s,90900,10500
915060,1.19066e+10,s,90900,10580
915060,1.19066e+10,s,90900,10660
915060,1.19066e+10,s,90900,10740
915060,1.19066e+10,s,90900,10820
915061,1.19066e+10,e,90900,10900
915063,1.19066e+10,e,90900,10820
915069,1.19067e+10,e,90900,10740
915078,1.19068e+10,e,90900,10660
915080,1.19068e+10,e,90900,10580
915093,1.19069e+10,e,90900,10500
915093,1.19069e+10,e,90900,10420
915360,1.19097e+10,s,90900,10340
915367,1.19097e+10,e,90900,10340
915367,1.19097e+10,s,90900,10340
915367,1.19097e+10,s,90900,10420
915367,1.19097e+10,s,90900,10500
915367,1.19097e+10,s,90900,10580
915367,1.19097e+10,s,90900,10660
915367,1.19097e+10,s,90900,10740
915367,1.19097e+10,s,90900,10820
915367,1.19097e+10,s,90900,10900
915367,1.19097e+10,s,90900,10980
915367,1.19097e+10,s,90900,11060
915367,1.19097e+10,s,90900,11140
915367,1.19097e+10,s,90900,11220
915367,1.19097e+10,s,90900,11300
915367,1.19097e+10,s,90900,11380
915367,1.19097e+10,s,90900,11460
915367,1.19097e+10,s,90900,11540
915367,1.19097e+10,s,90900,11620
915367,1.19097e+10,s,90900,11700
915367,1.19097e+10,s,90900,11780
915367,1.19097e+10,s,90900,11860
915367,1.19097e+10,s,90900,11940
915420,1.19104e+10,s,90900,12020
915420,1.19104e+10,s,90900,12020
915423,1.19104e+10,e,90900,12020
915433,1.19105e+10,e,90900,12020
915433,1.19105e+10,s,90900,12020
915433,1.19105e+10,s,90900,12100
915433,1.19105e+10,s,90900,12180
915433,1.19105e+10,s,90900,12260
915433,1.19105e+10,s,90900,12340
915433,1.19105e+10,s,90900,12420
915433,1.19105e+10,s,90900,12500
915433,1.19105e+10,s,90900,12580
915433,1.19105e+10,s,90900,12660
915433,1.19105e+10,s,90900,12740
915433,1.19105e+10,s,90900,12820
915433,1.19105e+10,s,90900,12900
915433,1.19105e+10,s,90900,12980
915433,1.19105e+10,s,90900,13060
915433,1.19105e+10,s,90900,13140
915433,1.19105e+10,s,90900,13220
915433,1.19105e+10,s,90900,13300
915433,1.19105e+10,s,90900,13380
915433,1.19105e+10,s,90900,13460
915433,1.19105e+10,s,90900,13540
915437,1.19106e+10,e,90900,13620
915471,1.19111e+10,e,90900,13540
915817,1.19157e+10,e,90900,13460
915864,1.19163e+10,e,90900,13380
915882,1.19166e+10,e,90900,13300
915960,1.19176e+10,s,90900,13220
915960,1.19176e+10,e,90900,13220
915960,1.19176e+10,s,90900,13220
915961,1.19176e+10,e,90900,13300
915997,1.19181e+10,e,90900,13220
915997,1.19181e+10,e,90900,13140
916003,1.19182e+10,e,90900,13060
916004,1.19182e+10,e,90900,12980
916017,1.19184e+10,e,90900,12900
916017,1.19184e+10,e,90900,12820
916024,1.19184e+10,e,90900,12740
916030,1.19185e+10,e,90900,12660
916031,1.19185e+10,e,90900,12580
916037,1.19186e+10,e,90900,12500
916072,1.19191e+10,e,90900,12420
916077,1.19191e+10,e,90900,12340
916128,1.19197e+10,e,90900,12260
916129,1.19197e+10,e,90900,12180
916146,1.192e+10,e,90900,12100
916151,1.192e+10,e,90900,12020
916151,1.192e+10,e,90900,11940
916158,1.19201e+10,e,90900,11860
916163,1.19202e+10,e,90900,11780
916165,1.19202e+10,e,90900,11700
916178,1.19203e+10,e,90900,11620
916182,1.19204e+10,e,90900,11540
916225,1.19209e+10,e,90900,11460
916401,1.19229e+10,e,90900,11380
916443,1.19233e+10,e,90900,11300
916465,1.19236e+10,e,90900,11220
916680,1.1926e+10,s,90900,11140
916712,1.19263e+10,e,90900,11140
916718,1.19264e+10,e,90900,11060
916739,1.19266e+10,e,90900,10980
916739,1.19266e+10,s,90900,10980
916790,1.19272e+10,e,90900,11060
916798,1.19273e+10,e,90900,10980
916813,1.19275e+10,e,90900,10900
916821,1.19275e+10,e,90900,10820
916830,1.19276e+10,e,90900,10740
916899,1.19284e+10,e,90900,10660
916969,1.19291e+10,e,90900,10580
921412,1.19758e+10,e,90900,10500
927000,1.2034e+10,s,90900,10420
927000,1.2034e+10,s,90900,10420
927059,1.20346e+10,e,90900,10420
927110,1.20351e+10,e,90900,10420
927110,1.20351e+10,s,90900,10420
931140,1.20775e+10,s,90900,10500
931140,1.20775e+10,s,90900,10500
931141,1.20775e+10,e,90900,10500
931199,1.20781e+10,e,90900,10500
931199,1.20781e+10,s,90900,10500
931783,1.20843e+10,e,90900,10580
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,s,90900,10500
936960,1.21386e+10,e,90900,10500
936960,1.21386e+10,e,90900,10500
936960,1.21386e+10,e,90900,10500
936960,1.21386e+10,e,90900,10500
936960,1.21386e+10,e,90900,10500
936960,1.21386e+10,e,90900,10500
936960,1.21386e+10,e,90900,10500
936960,1.21386e+10,e,90900,10500
936960,1.21386e+10,e,90900,10500
936960,1.21386e+10,e,90900,10500
936961,1.21386e+10,e,90900,10500
936961,1.21386e+10,e,90900,10500
936962,1.21386e+10,e,90900,10500
936962,1.21386e+10,e,90900,10500
936962,1.21386e+10,e,90900,10500
936962,1.21386e+10,e,90900,10500
936962,1.21386e+10,e,90900,10500
936963,1.21387e+10,e,90900,10500
936963,1.21387e+10,e,90900,10500
936963,1.21387e+10,e,90900,10500
937013,1.21392e+10,e,90900,10500
937013,1.21392e+10,s,90900,10500
937013,1.21392e+10,s,90900,10580
937013,1.21392e+10,e,90900,10660
937013,1.21392e+10,s,90900,10660
937013,1.21392e+10,s,90900,10740
937013,1.21392e+10,s,90900,10820
937013,1.21392e+10,s,90900,10900
937013,1.21392e+10,s,90900,10980
937013,1.21392e+10,s,90900,11060
937013,1.21392e+10,s,90900,11140
937013,1.21392e+10,s,90900,11220
937013,1.21392e+10,s,90900,11300
937013,1.21392e+10,s,90900,11380
937013,1.21392e+10,s,90900,11460
937013,1.21392e+10,s,90900,11540
937013,1.21392e+10,s,90900,11620
937013,1.21392e+10,s,90900,11700
937013,1.21392e+10,s,90900,11780
937013,1.21392e+10,s,90900,11860
937013,1.21392e+10,s,90900,11940
937013,1.21392e+10,s,90900,12020
937013,1.21392e+10,s,90900,12100
937013,1.21392e+10,s,90900,12180
937013,1.21392e+10,s,90900,12260
937013,1.21392e+10,s,90900,12340
937013,1.21392e+10,s,90900,12420
937013,1.21392e+10,s,90900,12500
937013,1.21392e+10,s,90900,12580
937013,1.21392e+10,s,90900,12660
937013,1.21392e+10,s,90900,12740
937013,1.21392e+10,s,90900,12820
937013,1.21392e+10,s,90900,12900
937013,1.21392e+10,s,90900,12980
937013,1.21392e+10,s,90900,13060
937013,1.21392e+10,s,90900,13140
937013,1.21392e+10,s,90900,13220
937013,1.21392e+10,s,90900,13300
937013,1.21392e+10,s,90900,13380
937013,1.21392e+10,s,90900,13460
937013,1.21392e+10,s,90900,13540
